timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,ifOutErrors,utilization_pct,label_anomaly
2025-11-20 03:25:00,37638910,22619700,14,2,14.07157232500503,1
2025-11-20 03:30:00,37656904,22248685,14,2,13.718551601469226,1
2025-11-20 03:35:00,37532377,24027075,13,0,15.372414715852154,1
2025-11-20 03:40:00,38424488,21280140,15,3,13.517590145680918,1
2025-11-20 03:45:00,38864411,23698004,18,1,16.37537773904763,1
2025-11-20 03:50:00,39470208,23748284,16,1,17.03145433347723,1
2025-11-20 03:55:00,37641352,22501603,20,1,13.955917424795505,1
2025-11-20 04:00:00,39004150,24574500,10,3,17.391612997467487,1
2025-11-20 04:05:00,36464671,24087430,17,2,14.365064037470896,1
2025-11-20 04:10:00,37170974,22084794,15,5,13.068730445835875,1
2025-11-20 04:15:00,39951070,22417018,11,1,16.181050590015097,1
2025-11-20 04:20:00,36244936,21344634,14,3,11.402531903729576,1
2025-11-20 04:25:00,35995396,24274310,10,0,14.082668387092431,1
2025-11-20 04:30:00,36564159,21520350,20,3,11.897471024561185,1
2025-11-20 04:35:00,37631146,25705985,13,2,17.150092744289175,1
2025-11-20 04:40:00,39141479,24891483,13,1,17.84592468146931,1
2025-11-20 04:45:00,37948685,24683049,11,4,16.44469707247786,1
2025-11-20 04:50:00,40319363,22732396,11,1,16.86472145186843,1
2025-11-20 04:55:00,39372932,23408530,12,1,16.594424753196442,1
2025-11-20 05:00:00,38453356,21737993,14,3,14.004312147401093,1
2025-11-20 05:05:00,40228163,22521467,17,2,16.562592935124353,1
2025-11-20 05:10:00,8456110,4064697,3,0,12.520807710307698,0
2025-11-20 05:15:00,5262227,5886663,1,1,11.148891032849194,0
2025-11-20 05:20:00,9894201,7390574,4,1,17.28477577992494,0
2025-11-20 05:25:00,8970876,5572708,2,2,14.543584957270339,0
2025-11-20 05:30:00,11910482,4576051,4,4,16.486533607034247,0
2025-11-20 05:35:00,11183421,6689690,4,2,17.87311188101817,0
2025-11-20 05:40:00,9373382,7342736,6,2,16.716119793463672,0
2025-11-20 05:45:00,7992906,6012766,3,4,14.005672388260543,0
2025-11-20 05:50:00,11832107,5876144,2,2,17.708252032892798,0
2025-11-20 05:55:00,9415441,5347430,2,0,14.76287154082138,0
2025-11-20 06:00:00,12279047,8204636,4,0,20.483683417728415,0
2025-11-20 06:05:00,8678118,6738348,1,1,15.41646688966987,0
2025-11-20 06:10:00,7801657,7314125,2,3,15.11578283052008,0
2025-11-20 06:15:00,10720744,7674263,2,2,18.39500883680236,0
2025-11-20 06:20:00,8835995,5501705,4,2,14.337701299904888,0
2025-11-20 06:25:00,9078998,8131221,2,1,17.210220449080637,0
2025-11-20 06:30:00,11660426,3320502,1,3,14.980928931133212,0
2025-11-20 06:35:00,9039296,6161814,6,2,15.20111103146085,0
2025-11-20 06:40:00,8806141,7558631,3,1,16.364773083793253,0
2025-11-20 06:45:00,9095078,8249764,5,2,17.344843770503893,0
2025-11-20 06:50:00,8187774,5344726,2,3,13.532500559982896,0
2025-11-20 06:55:00,8679116,5266525,2,2,13.945642953367527,0
2025-11-20 07:00:00,9214172,7338525,2,3,16.552698535413015,0
2025-11-20 07:05:00,9374673,7018866,3,2,16.39353945237768,0
2025-11-20 07:10:00,8846966,5339937,4,0,14.18690446450551,0
2025-11-20 07:15:00,5691911,6583232,4,1,12.275143195610239,0
2025-11-20 07:20:00,9260511,6242230,3,3,15.502742118601601,0
2025-11-20 07:25:00,14414989,5400517,4,2,19.81550689733406,0
2025-11-20 07:30:00,9006436,6104572,3,0,15.111008848496507,0
2025-11-20 07:35:00,9124402,6033355,3,1,15.157758049730873,0
2025-11-20 07:40:00,9343264,6706773,1,3,16.050038036769095,0
2025-11-20 07:45:00,10564452,5649782,5,4,16.21423576637719,0
2025-11-20 07:50:00,11494536,6791552,1,1,18.286088625015967,0
2025-11-20 07:55:00,8924011,5433582,3,2,14.35759392891543,0
2025-11-20 08:00:00,10613668,5930308,3,2,16.543976776796317,0
2025-11-20 08:05:00,8729363,7882307,1,1,16.611670854497294,0
2025-11-20 08:10:00,7872761,5235930,3,1,13.108691466613621,0
2025-11-20 08:15:00,10623567,4091332,5,4,14.714900281855483,0
2025-11-20 08:20:00,9069865,7277031,0,1,16.346896917056664,0
2025-11-20 08:25:00,9567761,5330350,2,5,14.898112448670872,0
2025-11-20 08:30:00,12133990,4379525,2,2,16.513515989517433,0
2025-11-20 08:35:00,9655259,5274475,1,3,14.929734664420769,0
2025-11-20 08:40:00,6562224,7281008,2,1,13.843233475161634,0
2025-11-20 08:45:00,10656392,6105957,3,4,16.76234992898044,0
2025-11-20 08:50:00,7164158,6374346,3,0,13.538504340475205,0
2025-11-20 08:55:00,7909071,8278074,3,2,16.187146420455054,0
2025-11-20 09:00:00,10553059,5575991,2,3,16.12905144796764,0
2025-11-20 09:05:00,8103383,3108876,3,3,11.212259403066465,0
2025-11-20 09:10:00,9140286,6516635,5,1,15.65692126322418,0
2025-11-20 09:15:00,8342622,4782232,2,1,13.124854576022951,0
2025-11-20 09:20:00,11296470,4639776,5,3,15.93624645596458,0
2025-11-20 09:25:00,8549866,5060141,4,2,13.610008454019134,0
2025-11-20 09:30:00,10159270,7409609,6,4,17.568880684173763,0
2025-11-20 09:35:00,7525440,6009696,1,0,13.535136360827845,0
2025-11-20 09:40:00,11172722,6834183,4,1,18.006905671809456,0
2025-11-20 09:45:00,10457811,5848558,1,3,16.30636999993619,0
2025-11-20 09:50:00,10128531,3018035,4,1,13.146567440212786,0
2025-11-20 09:55:00,9030228,6457766,3,4,15.487995033927293,0
2025-11-20 10:00:00,9289993,7327420,4,3,16.61741355751662,0
2025-11-20 10:05:00,11135800,7038098,3,2,18.17389920877239,0
2025-11-20 10:10:00,9285244,8884726,6,1,18.169970984742797,0
2025-11-20 10:15:00,7458116,3151365,2,1,10.609482158082278,0
2025-11-20 10:20:00,9142650,3638211,1,5,12.780861723597187,0
2025-11-20 10:25:00,7617718,5150612,6,4,12.768331655750803,0
2025-11-20 10:30:00,9440168,3526682,4,2,12.966850993820794,0
2025-11-20 10:35:00,6747596,7348192,5,2,14.095789258646182,0
2025-11-20 10:40:00,9495064,4874556,2,0,14.369620392131166,0
2025-11-20 10:45:00,10337315,5228533,3,4,15.565848977053797,0
2025-11-20 10:50:00,10582054,7741084,4,1,18.323139040888297,0
2025-11-20 10:55:00,10212928,7408733,2,1,17.621661030310353,0
2025-11-20 11:00:00,9202836,5700716,2,3,14.90355277975762,0
2025-11-20 11:05:00,10558811,8108665,3,0,18.667477556485775,0
2025-11-20 11:10:00,9825820,5344338,4,4,15.17015972712589,0
2025-11-20 11:15:00,10381236,5824072,1,3,16.20530915205591,0
2025-11-20 11:20:00,7721319,7205282,3,1,14.926601833084884,0
2025-11-20 11:25:00,8118728,6191319,0,4,14.310047418148391,0
2025-11-20 11:30:00,6932431,6334920,0,1,13.267351852541125,0
2025-11-20 11:35:00,9852775,7938647,5,3,17.791423160878626,0
2025-11-20 11:40:00,10603701,8939341,3,1,19.54304204703348,0
2025-11-20 11:45:00,11379392,3518895,8,0,14.898288008527624,0
2025-11-20 11:50:00,7022145,8318919,4,3,15.341065054671187,0
2025-11-20 11:55:00,11845100,5718928,4,4,17.56402846777607,0
2025-11-20 12:00:00,7970846,4513866,2,3,12.484713322240747,0
2025-11-20 12:05:00,6492328,5125195,2,4,11.617524404885515,0
2025-11-20 12:10:00,10363583,6243269,4,1,16.606853510846516,0
2025-11-20 12:15:00,9372622,5785679,3,2,15.158301937524335,0
2025-11-20 12:20:00,6418723,4998232,1,1,11.416956395587196,0
2025-11-20 12:25:00,6744542,5306442,3,1,12.050985138497058,0
2025-11-20 12:30:00,7982527,7181662,1,4,15.164190245544464,0
2025-11-20 12:35:00,6682530,5792815,3,0,12.47534623429333,0
2025-11-20 12:40:00,8862326,6333675,3,1,15.196002357402891,0
2025-11-20 12:45:00,12587550,3993413,3,2,16.580963511418854,0
2025-11-20 12:50:00,12458722,8232333,2,3,20.691055780296608,0
2025-11-20 12:55:00,6919699,4325191,3,1,11.244891281699122,0
2025-11-20 13:00:00,9399914,8737846,7,1,18.137760841195814,0
2025-11-20 13:05:00,8880424,5226013,3,4,14.106438156621303,0
2025-11-20 13:10:00,6171676,5823314,3,2,11.994991096686224,0
2025-11-20 13:15:00,7008577,5514374,5,2,12.522951686915404,0
2025-11-20 13:20:00,7547013,4772677,5,1,12.319691156345076,0
2025-11-20 13:25:00,6934192,7237125,4,2,14.1713183423829,0
2025-11-20 13:30:00,10350793,5880649,1,5,16.231443183560028,0
2025-11-20 13:35:00,7107659,6232628,4,2,13.340288218711127,0
2025-11-20 13:40:00,8140799,5318922,2,2,13.45972242708192,0
2025-11-20 13:45:00,10997782,8070048,1,4,19.06783114394621,0
2025-11-20 13:50:00,8135223,5884609,1,1,14.019833187666944,0
2025-11-20 13:55:00,9127434,8264149,2,0,17.391584727988736,0
2025-11-20 14:00:00,8999543,6022088,1,2,15.021632080227349,0
2025-11-20 14:05:00,8875166,6479727,5,4,15.354894087757739,0
2025-11-20 14:10:00,9541132,6897111,3,3,16.438243720691997,0
2025-11-20 14:15:00,7296257,7570215,1,2,14.866473069913186,0
2025-11-20 14:20:00,11831900,5760846,3,3,17.592746839668568,0
2025-11-20 14:25:00,6650545,5988882,4,0,12.639427551022528,0
2025-11-20 14:30:00,32000559,28377189,9,4,15.933696642833878,1
2025-11-20 14:35:00,30908713,28588779,12,2,15.053440650152389,1
2025-11-20 14:40:00,32540195,27635482,13,2,15.731626128178958,1
2025-11-20 14:45:00,32307368,29290523,18,2,17.153840008144787,1
2025-11-20 14:50:00,30786784,29140061,13,2,15.482794040153362,1
2025-11-20 14:55:00,29318071,27322633,11,4,12.196652446903167,1
2025-11-20 15:00:00,33093012,29198434,13,1,17.84739555497761,1
2025-11-20 15:05:00,30150723,29327791,15,2,15.034463391550076,1
2025-11-20 15:10:00,29206122,28155187,14,3,12.917258492561185,1
2025-11-20 15:15:00,30109773,28365228,15,0,14.03094953342583,1
2025-11-20 15:20:00,32129316,26373666,15,0,14.058930517678425,1
2025-11-20 15:25:00,30288017,28089326,10,1,13.933291905781683,1
2025-11-20 15:30:00,33903945,27680639,20,1,17.14053211810382,1
2025-11-20 15:35:00,31523211,29849441,14,3,16.92860070857645,1
2025-11-20 15:40:00,30536249,30160876,17,4,16.253074575471317,1
2025-11-20 15:45:00,32015173,29409914,12,1,16.981036207809392,1
2025-11-20 15:50:00,31837483,27150939,12,3,14.544370553835146,1
2025-11-20 15:55:00,32089409,27497672,15,5,15.143030126243945,1
2025-11-20 16:00:00,34167791,27993777,13,3,17.717516982629423,1
2025-11-20 16:05:00,30542642,29360960,17,1,15.459550895787444,1
2025-11-20 16:10:00,31619909,27586323,16,6,14.76218102835562,1
2025-11-20 16:15:00,31583099,27081496,8,0,14.2205437458062,1
2025-11-20 16:20:00,32539429,28798411,17,1,16.893789208655857,1
2025-11-20 16:25:00,30077242,28304915,17,1,13.938105604424278,1
2025-11-20 16:30:00,29540257,25806578,9,1,10.902783033933943,1
2025-11-20 16:35:00,27477335,29378975,10,1,12.412258623404181,1
2025-11-20 16:40:00,33400870,26144470,13,2,15.101289301344295,1
2025-11-20 16:45:00,6042815,6299573,1,1,12.342388944168766,0
2025-11-20 16:50:00,9460276,6494211,1,3,15.954488373281977,0
2025-11-20 16:55:00,9522683,4795737,2,0,14.318421105135714,0
2025-11-20 17:00:00,9110246,7636774,3,0,16.74702058446278,0
2025-11-20 17:05:00,7988672,6208222,4,0,14.196895036130286,0
2025-11-20 17:10:00,11640727,6926771,3,0,18.567498509259874,0
2025-11-20 17:15:00,8711472,6301570,5,1,15.013043026199139,0
2025-11-20 17:20:00,6185996,5962591,5,1,12.148587553705854,0
2025-11-20 17:25:00,8972711,5552762,6,2,14.525474372459572,0
2025-11-20 17:30:00,9734019,6380396,2,2,16.114416187476266,0
2025-11-20 17:35:00,8412509,3159546,1,2,11.57205624841243,0
2025-11-20 17:40:00,10828361,7472565,2,1,18.30092669142421,0
2025-11-20 17:45:00,10200650,6032597,3,1,16.23324834313591,0
2025-11-20 17:50:00,9628619,7462818,1,3,17.091437997004437,0
2025-11-20 17:55:00,6495768,7668607,1,1,14.164375896824355,0
2025-11-20 18:00:00,11022242,7757394,4,1,18.779636811711285,0
2025-11-20 18:05:00,10259916,5923749,6,0,16.183665906630402,0
2025-11-20 18:10:00,10933072,3003186,6,0,13.936258950051336,0
2025-11-20 18:15:00,9622065,7039991,4,0,16.66205675805105,0
2025-11-20 18:20:00,8731650,5437928,1,6,14.169578259834525,0
2025-11-20 18:25:00,10178696,7234257,2,4,17.412954714346245,0
2025-11-20 18:30:00,10330364,7047172,2,2,17.377536704436242,0
2025-11-20 18:35:00,9403343,5013364,2,2,14.416708583328047,0
2025-11-20 18:40:00,9126590,4875367,4,3,14.001957443882516,0
2025-11-20 18:45:00,7590424,5152123,4,2,12.742548301228767,0
2025-11-20 18:50:00,7197361,6349629,2,1,13.546990055848987,0
2025-11-20 18:55:00,10361020,4440756,5,1,14.80177770625373,0
2025-11-20 19:00:00,9780810,6924758,4,5,16.70556810333531,0
2025-11-20 19:05:00,7914499,5817630,3,3,13.732130634549932,0
2025-11-20 19:10:00,8552660,6813563,2,2,15.366224783278662,0
2025-11-20 19:15:00,6658262,7009361,5,2,13.667624502817057,0
2025-11-20 19:20:00,8844700,5548504,3,5,14.393204971087295,0
2025-11-20 19:25:00,7890939,5917916,1,6,13.8088562505467,0
2025-11-20 19:30:00,10822630,5528575,2,1,16.351205136954203,0
2025-11-20 19:35:00,11216766,5110987,3,0,16.327754202927274,0
2025-11-20 19:40:00,8706130,4462251,3,1,13.168381374298106,0
2025-11-20 19:45:00,10876217,5685561,2,1,16.56177846378359,0
2025-11-20 19:50:00,4756688,7539005,5,1,12.295693525662106,0
2025-11-20 19:55:00,7127556,7532597,5,1,14.660154277191397,0
2025-11-20 20:00:00,8409469,5913041,1,2,14.322511256564555,0
2025-11-20 20:05:00,8689934,5499173,1,1,14.18910796326887,0
2025-11-20 20:10:00,11326365,4400051,2,3,15.726416678325942,0
2025-11-20 20:15:00,8069250,2963074,5,0,11.032324792332563,0
2025-11-20 20:20:00,9184783,5680293,7,1,14.865077449416383,0
2025-11-20 20:25:00,10081633,5008758,3,3,15.090392472236807,0
2025-11-20 20:30:00,8364859,6686086,4,2,15.050945365285381,0
2025-11-20 20:35:00,4643677,6774645,2,1,11.418323262078628,0
2025-11-20 20:40:00,9745181,3453223,1,1,13.198404276931239,0
2025-11-20 20:45:00,5322275,6158128,2,1,11.480403490349495,0
2025-11-20 20:50:00,8205507,3868885,2,1,12.074392502633337,0
2025-11-20 20:55:00,12693750,6311695,1,1,19.005445675932577,0
2025-11-20 21:00:00,7680495,5147996,2,1,12.82849292009591,0
2025-11-20 21:05:00,9983849,5557130,3,2,15.540979486413327,0
2025-11-20 21:10:00,7824888,6274204,2,4,14.099092477020712,0
2025-11-20 21:15:00,7746069,5597193,2,1,13.343262962456418,0
2025-11-20 21:20:00,9631068,7689089,2,3,17.320158583118335,0
2025-11-20 21:25:00,10898297,5912511,5,3,16.810809514844163,0
2025-11-20 21:30:00,8789020,8562329,4,4,17.351350284111337,0
2025-11-20 21:35:00,8878706,5048335,1,3,13.927041616081892,0
2025-11-20 21:40:00,3800151,5873247,2,2,9.673398765825134,0
2025-11-20 21:45:00,8553691,6478413,2,4,15.032104529361812,0
2025-11-20 21:50:00,6449050,5946581,2,1,12.395631821406198,0
2025-11-20 21:55:00,10073964,6835093,0,3,16.909058225873594,0
2025-11-20 22:00:00,8753248,6433551,1,1,15.186799610977086,0
2025-11-20 22:05:00,11144237,7237898,1,1,18.38213594686497,0
2025-11-20 22:10:00,5725247,6115388,5,1,11.840635857494885,0
2025-11-20 22:15:00,8161737,4724946,4,1,12.886684175052189,0
2025-11-20 22:20:00,12463128,7695596,1,3,20.15872512286962,0
2025-11-20 22:25:00,9623750,6652268,4,1,16.276019309205452,0
2025-11-20 22:30:00,7565603,5736041,3,2,13.301644948603819,0
2025-11-20 22:35:00,7600374,4319270,3,2,11.919644571575086,0
2025-11-20 22:40:00,9498038,8044690,7,1,17.54272949426149,0
2025-11-20 22:45:00,11733875,5729538,7,0,17.46341327493917,0
2025-11-20 22:50:00,7811506,4788608,3,1,12.60011582459767,0
2025-11-20 22:55:00,10019445,4832433,4,2,14.851878849535177,0
2025-11-20 23:00:00,9722980,7021497,5,5,16.744477920609306,0
2025-11-20 23:05:00,8923872,5712011,10,2,14.635884391258823,0
2025-11-20 23:10:00,10245564,6340321,2,1,16.58588533355011,0
2025-11-20 23:15:00,6576368,7006840,5,2,13.583208552406628,0
2025-11-20 23:20:00,8850147,6028793,2,2,14.878940526523223,0
2025-11-20 23:25:00,7442392,6119045,4,0,13.561438587076216,0
2025-11-20 23:30:00,10893860,6330473,1,2,17.224334128783063,0
2025-11-20 23:35:00,14123665,6927308,2,1,21.050974811908883,0
2025-11-20 23:40:00,7559277,5015069,4,2,12.574347459004457,0
2025-11-20 23:45:00,10356183,5654251,2,1,16.010435049104736,0
2025-11-20 23:50:00,8387103,7287929,1,1,15.675033529971486,0
2025-11-20 23:55:00,6959411,7550070,2,2,14.509482564249934,0
2025-11-21 00:00:00,9253262,6110424,6,3,15.363687432371398,0
2025-11-21 00:05:00,10088811,6424275,5,2,16.513087546441803,0
2025-11-21 00:10:00,8415691,7694229,3,4,16.109921172169223,0
2025-11-21 00:15:00,9914235,5185989,1,1,15.100224284822572,0
2025-11-21 00:20:00,8834276,6436940,1,2,15.271217566222026,0
2025-11-21 00:25:00,9858070,5101174,1,3,14.959244937933104,0
2025-11-21 00:30:00,9101499,4615434,4,2,13.716933411375454,0
2025-11-21 00:35:00,9227407,5226324,6,1,14.453732054486377,0
2025-11-21 00:40:00,9014132,3987281,3,0,13.001413832719106,0
2025-11-21 00:45:00,10234847,6590122,4,4,16.824969761378743,0
2025-11-21 00:50:00,14175355,2289488,5,2,16.464843851593752,0
2025-11-21 00:55:00,10356164,6923360,5,0,17.279525033326486,0
2025-11-21 01:00:00,9959578,6307429,1,0,16.267008543545398,0
2025-11-21 01:05:00,7736389,6500131,2,5,14.236520952303492,0
2025-11-21 01:10:00,4663122,6180003,3,1,10.843126277680296,0
2025-11-21 01:15:00,6530528,4840720,3,2,11.371249078237083,0
2025-11-21 01:20:00,10075161,7642391,2,0,17.717553489515094,0
2025-11-21 01:25:00,8350780,7476876,1,3,15.827656805581336,0
2025-11-21 01:30:00,7451288,5250502,2,3,12.701791072650801,0
2025-11-21 01:35:00,8643031,5305488,2,1,13.948519985106323,0
2025-11-21 01:40:00,8244269,5692842,2,1,13.937111869270973,0
2025-11-21 01:45:00,8104811,5726110,4,3,13.830922407362376,0
2025-11-21 01:50:00,8516022,5419485,3,2,13.93550844587368,0
2025-11-21 01:55:00,8191672,4260938,7,2,12.45261077905004,0
2025-11-21 02:00:00,6388187,4605055,1,1,10.99324284210104,0
2025-11-21 02:05:00,7668860,7134878,2,1,14.803739230070956,0
2025-11-21 02:10:00,8531673,7036018,3,0,15.567691968828143,0
2025-11-21 02:15:00,8149129,6397256,2,3,14.54638615112535,0
2025-11-21 02:20:00,13955076,5637593,3,0,19.592670444790123,0
2025-11-21 02:25:00,8429782,6912566,4,2,15.342348922813107,0
2025-11-21 02:30:00,8356433,5907375,1,2,14.263808977709832,0
2025-11-21 02:35:00,10716727,7566182,6,2,18.282910349335857,0
2025-11-21 02:40:00,6941979,5123090,0,4,12.065070235920071,0
2025-11-21 02:45:00,8262632,6629865,2,3,14.892498212978284,0
2025-11-21 02:50:00,10785433,3854091,2,6,14.639525019410431,0
2025-11-21 02:55:00,11189036,4483149,2,3,15.672185582183129,0
2025-11-21 03:00:00,8827640,6847709,4,1,15.675350724804494,0
2025-11-21 03:05:00,10488341,5437520,3,5,15.925862181195082,0
2025-11-21 03:10:00,7119523,6207332,5,2,13.326855430108257,0
2025-11-21 03:15:00,9286648,8100448,3,3,17.387097005500866,0
2025-11-21 03:20:00,9086303,7435702,1,5,16.522006550783903,0
2025-11-21 03:25:00,8625574,6472545,4,0,15.098119614929667,0
2025-11-21 03:30:00,8488046,5696307,1,4,14.184354347161927,0
2025-11-21 03:35:00,10941516,6290929,3,2,17.232445910053716,0
2025-11-21 03:40:00,9285153,4035709,5,3,13.320863231242056,0
2025-11-21 03:45:00,11703983,6138090,7,3,17.842073191973835,0
2025-11-21 03:50:00,8117970,6910271,5,1,15.028241714995414,0
2025-11-21 03:55:00,7695933,6107193,3,1,13.803126770375467,0
2025-11-21 04:00:00,8124506,5164500,4,4,13.289007413269587,0
2025-11-21 04:05:00,9534201,6735257,2,1,16.269458310352373,0
2025-11-21 04:10:00,9153242,6337524,3,2,15.490766498988625,0
2025-11-21 04:15:00,12794584,8116403,2,2,20.910988535326556,0
2025-11-21 04:20:00,8879662,4795397,2,1,13.675060154956464,0
2025-11-21 04:25:00,8685786,6883774,3,0,15.569560090853079,0
2025-11-21 04:30:00,8035549,5801239,1,0,13.836788894514108,0
2025-11-21 04:35:00,9238613,6626894,1,1,15.865507882605323,0
2025-11-21 04:40:00,10335221,6266306,2,2,16.601527551466468,0
2025-11-21 04:45:00,10155603,5222394,5,0,15.37799748941924,0
2025-11-21 04:50:00,43113522,28300476,14,1,9.51128961515249,1
2025-11-21 04:55:00,48512704,29479590,21,3,16.089584271486736,1
2025-11-21 05:00:00,48896759,29749870,12,2,16.743919796297828,1
2025-11-21 05:05:00,46693082,28984718,16,2,13.775091102188613,1
2025-11-21 05:10:00,46274019,28169207,13,3,12.540516981298472,1
2025-11-21 05:15:00,44648932,32222940,18,3,14.969162952154063,1
2025-11-21 05:20:00,45376458,29331927,10,1,12.805675941495107,1
2025-11-21 05:25:00,47226481,28884153,10,4,14.207925170312949,1
2025-11-21 05:30:00,46129091,31458536,8,0,15.684918313926593,1
2025-11-21 05:35:00,46183585,30327055,13,1,14.607931310175381,1
2025-11-21 05:40:00,45213745,29667243,14,1,12.978278974843741,1
2025-11-21 05:45:00,47148768,28982076,15,1,14.228134544084378,1
2025-11-21 05:50:00,47300958,28999866,14,0,14.398114754260009,1
2025-11-21 05:55:00,46343952,28924561,14,0,13.365803954507696,1
2025-11-21 06:00:00,48339927,29494183,15,3,15.931400883336174,1
2025-11-21 06:05:00,9832085,8120964,2,2,17.953050271471263,0
2025-11-21 06:10:00,9157836,6986205,2,2,16.144042344036517,0
2025-11-21 06:15:00,6501598,4662098,2,1,11.163697091924655,0
2025-11-21 06:20:00,8954000,6843184,7,0,15.797185401583919,0
2025-11-21 06:25:00,8361511,8244626,1,2,16.606137766974026,0
2025-11-21 06:30:00,9093636,7030598,2,4,16.12423487050672,0
2025-11-21 06:35:00,8672143,4500014,7,1,13.172157505644744,0
2025-11-21 06:40:00,9129204,5974682,4,1,15.103887080280376,0
2025-11-21 06:45:00,10154101,4803583,1,6,14.95768503155632,0
2025-11-21 06:50:00,8067152,6505737,4,0,14.572890496880483,0
2025-11-21 06:55:00,9349330,6311248,3,1,15.660578320620827,0
2025-11-21 07:00:00,9378247,3134982,1,3,12.513230061744085,0
2025-11-21 07:05:00,9230352,9580371,2,3,18.810723997826965,0
2025-11-21 07:10:00,7279094,6848597,1,2,14.127692224782784,0
2025-11-21 07:15:00,8098653,5631374,2,0,13.730028564470196,0
2025-11-21 07:20:00,10306404,5573575,2,4,15.8799799657106,0
2025-11-21 07:25:00,10735790,7356398,3,0,18.092188515304667,0
2025-11-21 07:30:00,11671014,5411084,5,2,17.082098959772406,0
2025-11-21 07:35:00,11253924,6851602,5,1,18.105527450808992,0
2025-11-21 07:40:00,9777679,4875490,4,2,14.653170287572943,0
2025-11-21 07:45:00,8944921,6668088,2,1,15.613009808408936,0
2025-11-21 07:50:00,9569063,5194293,8,4,14.763357091395962,0
2025-11-21 07:55:00,10588268,9032491,1,2,19.620759463957846,0
2025-11-21 08:00:00,7986949,5769479,2,3,13.756428858961831,0
2025-11-21 08:05:00,8527150,5322918,4,4,13.850068360980478,0
2025-11-21 08:10:00,8185557,5806490,6,3,13.992047948869596,0
2025-11-21 08:15:00,10186624,6893994,4,2,17.0806197259545,0
2025-11-21 08:20:00,9109904,5014299,4,2,14.124204765808795,0
2025-11-21 08:25:00,9497819,3846252,1,3,13.344071311753321,0
2025-11-21 08:30:00,6011877,5252366,2,1,11.26424408744695,0
2025-11-21 08:35:00,8559638,7012383,1,2,15.57202248380483,0
2025-11-21 08:40:00,11079143,6690762,1,5,17.769906554465912,0
2025-11-21 08:45:00,7303777,6316994,4,4,13.620771663567382,0
2025-11-21 08:50:00,8421364,6593286,3,5,15.014650903934557,0
2025-11-21 08:55:00,9707533,5259129,3,5,14.966662435814182,0
2025-11-21 09:00:00,10514871,5494904,2,2,16.009776401199854,0
2025-11-21 09:05:00,10144055,6087457,3,2,16.231513116393657,0
2025-11-21 09:10:00,7773909,6128300,0,6,13.902209882677097,0
2025-11-21 09:15:00,5650549,5037269,3,1,10.687818279088894,0
2025-11-21 09:20:00,5817626,7552709,2,3,13.37033516447432,0
2025-11-21 09:25:00,8500892,4864202,3,0,13.365095521356752,0
2025-11-21 09:30:00,7525184,4364496,1,2,11.88968082904331,0
2025-11-21 09:35:00,9872750,7395373,1,2,17.268123625556036,0
2025-11-21 09:40:00,10668218,5064429,2,3,15.732648197629405,0
2025-11-21 09:45:00,10838291,6782916,7,4,17.621207484415837,0
2025-11-21 09:50:00,9445339,7355484,3,1,16.800824408974222,0
2025-11-21 09:55:00,7681655,5822625,4,2,13.50428154171256,0
2025-11-21 10:00:00,8991096,7557426,6,5,16.54852239917382,0
2025-11-21 10:05:00,9944438,4687035,4,0,14.63147326839155,0
2025-11-21 10:10:00,8602298,5357256,3,1,13.959554208290054,0
2025-11-21 10:15:00,10583124,6275736,1,3,16.85886080019097,0
2025-11-21 10:20:00,9224268,3504120,4,0,12.728388977494234,0
2025-11-21 10:25:00,10485351,7085020,3,1,17.570371977755045,0
2025-11-21 10:30:00,8474549,4452387,3,0,12.926936801429683,0
2025-11-21 10:35:00,7598518,7037314,4,0,14.635832651944108,0
2025-11-21 10:40:00,9191053,5182708,3,0,14.373762454213235,0
2025-11-21 10:45:00,8034372,8365986,5,5,16.400358357856433,0
2025-11-21 10:50:00,7886749,4337474,2,1,12.224224753649114,0
2025-11-21 10:55:00,9436028,5630986,9,2,15.06701560743465,0
2025-11-21 11:00:00,8082993,6471864,1,4,14.554858727995956,0
2025-11-21 11:05:00,8873739,5294119,5,2,14.16785879633621,0
2025-11-21 11:10:00,5870666,6701202,2,3,12.571868905268296,0
2025-11-21 11:15:00,11688000,8282232,3,3,19.970232369406236,0
2025-11-21 11:20:00,9728530,6862739,2,0,16.591270143101895,0
2025-11-21 11:25:00,8835111,7194798,1,7,16.0299106091741,0
2025-11-21 11:30:00,9093974,6869585,2,1,15.96355971440491,0
2025-11-21 11:35:00,9897975,7142701,1,0,17.040676756751374,0
2025-11-21 11:40:00,12535137,7899045,0,1,20.43418280662491,0
2025-11-21 11:45:00,8752231,4282624,8,4,13.034855811239071,0
2025-11-21 11:50:00,11239518,4605095,4,2,15.844614045477476,0
2025-11-21 11:55:00,10129084,3529750,1,2,13.658835254673201,0
2025-11-21 12:00:00,7026986,3815361,3,4,10.842347719376937,0
2025-11-21 12:05:00,9378565,5572449,3,1,14.951014687071435,0
2025-11-21 12:10:00,9285122,5997630,4,6,15.282753655232204,0
2025-11-21 12:15:00,10197939,6376905,3,6,16.574845028419293,0
2025-11-21 12:20:00,8862360,5847176,4,1,14.709537419948518,0
2025-11-21 12:25:00,8944714,7220810,2,1,16.165525653895244,0
2025-11-21 12:30:00,10507710,7411154,1,0,17.91886536733096,0
