timestamp,latency_ms,jitter_ms,packet_loss_pct,label_degradation
2024-01-06 06:20:00,7.36,1.32,0.0168,0
2024-01-06 06:25:00,6.95,1.42,0.0165,0
2024-01-06 06:30:00,6.14,1.65,0.0216,0
2024-01-06 06:35:00,7.61,1.8,0.0188,0
2024-01-06 06:40:00,7.32,1.27,0.0367,0
2024-01-06 06:45:00,7.03,1.54,0.0305,0
2024-01-06 06:50:00,6.65,1.64,0.0385,0
2024-01-06 06:55:00,6.31,1.57,0.0443,0
2024-01-06 07:00:00,6.62,1.11,0.0613,0
2024-01-06 07:05:00,7.38,1.71,0.0213,0
2024-01-06 07:10:00,7.8,1.92,0.0936,0
2024-01-06 07:15:00,7.66,1.65,0.0149,0
2024-01-06 07:20:00,6.67,1.43,0.0351,0
2024-01-06 07:25:00,6.38,1.54,0.0253,0
2024-01-06 07:30:00,7.03,2.01,0.044,0
2024-01-06 07:35:00,6.1,1.84,0.023,0
2024-01-06 07:40:00,7.17,1.8,0.0406,0
2024-01-06 07:45:00,6.96,1.75,0.0632,0
2024-01-06 07:50:00,6.82,1.55,0.0364,0
2024-01-06 07:55:00,6.28,1.65,0.0399,0
2024-01-06 08:00:00,7.36,1.68,0.0114,0
2024-01-06 08:05:00,6.86,1.82,0.0146,0
2024-01-06 08:10:00,6.56,2.02,0.0832,0
2024-01-06 08:15:00,5.73,1.95,0.0336,0
2024-01-06 08:20:00,7.17,1.45,0.0265,0
2024-01-06 08:25:00,8.1,1.78,0.0191,0
2024-01-06 08:30:00,8.06,1.89,0.0109,0
2024-01-06 08:35:00,7.02,1.87,0.0192,0
2024-01-06 08:40:00,6.97,1.63,0.0238,0
2024-01-06 08:45:00,7.53,2.35,0.0148,0
2024-01-06 08:50:00,6.81,1.51,0.0138,0
2024-01-06 08:55:00,7.48,1.56,0.0242,0
2024-01-06 09:00:00,7.73,1.83,0.0276,0
2024-01-06 09:05:00,7.98,2.21,0.0155,0
2024-01-06 09:10:00,7.33,1.63,0.0277,0
2024-01-06 09:15:00,7.3,1.75,0.0561,0
2024-01-06 09:20:00,6.98,2.02,0.0228,0
2024-01-06 09:25:00,7.02,1.81,0.049,0
2024-01-06 09:30:00,7.34,1.75,0.0624,0
2024-01-06 09:35:00,7.65,1.94,0.0119,0
2024-01-06 09:40:00,7.94,1.88,0.012,0
2024-01-06 09:45:00,7.1,2.04,0.0229,0
2024-01-06 09:50:00,8.26,2.1,0.0277,0
2024-01-06 09:55:00,7.39,1.9,0.0211,0
2024-01-06 10:00:00,104.53,22.94,0.0179,1
2024-01-06 10:05:00,92.11,20.17,0.0305,1
2024-01-06 10:10:00,122.78,25.69,0.01,1
2024-01-06 10:15:00,99.06,21.31,0.0789,1
2024-01-06 10:20:00,96.93,23.86,0.0153,1
2024-01-06 10:25:00,120.1,23.46,0.0598,1
2024-01-06 10:30:00,126.89,18.34,0.0123,1
2024-01-06 10:35:00,114.28,22.8,0.0154,1
2024-01-06 10:40:00,111.84,22.38,0.0154,1
2024-01-06 10:45:00,100.15,25.73,0.1212,1
2024-01-06 10:50:00,88.86,25.63,0.0101,1
2024-01-06 10:55:00,94.7,18.47,0.0304,1
2024-01-06 11:00:00,111.18,17.84,0.0508,1
2024-01-06 11:05:00,93.04,19.81,0.0323,1
2024-01-06 11:10:00,123.26,26.37,0.019,1
2024-01-06 11:15:00,95.18,16.92,0.0735,1
2024-01-06 11:20:00,107.76,23.8,0.0548,1
2024-01-06 11:25:00,108.75,22.43,0.0214,1
2024-01-06 11:30:00,7.32,2.13,0.027,0
2024-01-06 11:35:00,7.29,2.0,0.0785,0
2024-01-06 11:40:00,7.8,2.16,0.091,0
2024-01-06 11:45:00,8.27,1.86,0.022,0
2024-01-06 11:50:00,7.19,1.49,0.0476,0
2024-01-06 11:55:00,7.73,1.99,0.0172,0
2024-01-06 12:00:00,7.91,2.15,0.0193,0
2024-01-06 12:05:00,8.05,2.08,0.0136,0
2024-01-06 12:10:00,7.79,1.77,0.0147,0
2024-01-06 12:15:00,7.51,1.92,0.0314,0
2024-01-06 12:20:00,7.28,1.79,0.0243,0
2024-01-06 12:25:00,7.74,1.73,0.0153,0
2024-01-06 12:30:00,7.15,2.09,0.0203,0
2024-01-06 12:35:00,6.23,1.66,0.0193,0
2024-01-06 12:40:00,7.9,1.72,0.0974,0
2024-01-06 12:45:00,8.13,1.67,0.0484,0
2024-01-06 12:50:00,6.49,1.59,0.0198,0
2024-01-06 12:55:00,7.16,1.92,0.059,0
2024-01-06 13:00:00,7.97,2.12,0.0184,0
2024-01-06 13:05:00,8.68,1.85,0.032,0
2024-01-06 13:10:00,7.65,1.58,0.078,0
2024-01-06 13:15:00,7.27,2.05,0.0199,0
2024-01-06 13:20:00,7.54,2.21,0.0328,0
2024-01-06 13:25:00,8.31,1.74,0.017,0
2024-01-06 13:30:00,7.29,1.77,0.0162,0
2024-01-06 13:35:00,7.2,1.97,0.0271,0
2024-01-06 13:40:00,7.35,2.19,0.0875,0
2024-01-06 13:45:00,7.1,1.75,0.0221,0
2024-01-06 13:50:00,7.63,1.59,0.0655,0
2024-01-06 13:55:00,8.36,1.98,0.0592,0
2024-01-06 14:00:00,7.7,2.01,0.0159,0
2024-01-06 14:05:00,7.4,1.84,0.0203,0
2024-01-06 14:10:00,7.37,1.73,0.0306,0
2024-01-06 14:15:00,6.72,2.03,0.0246,0
2024-01-06 14:20:00,7.92,1.93,0.012,0
2024-01-06 14:25:00,7.43,1.67,0.1113,0
2024-01-06 14:30:00,7.36,1.83,0.0379,0
2024-01-06 14:35:00,9.03,1.54,0.0215,0
2024-01-06 14:40:00,7.57,1.94,0.0293,0
2024-01-06 14:45:00,7.03,1.75,0.0118,0
2024-01-06 14:50:00,7.17,1.71,0.0237,0
2024-01-06 14:55:00,7.94,1.78,0.0634,0
2024-01-06 15:00:00,7.41,1.79,0.0554,0
2024-01-06 15:05:00,6.61,1.96,0.0182,0
2024-01-06 15:10:00,7.77,1.89,0.0252,0
2024-01-06 15:15:00,6.96,1.73,0.0339,0
2024-01-06 15:20:00,8.21,1.91,0.0183,0
2024-01-06 15:25:00,7.79,1.83,0.0113,0
2024-01-06 15:30:00,7.01,1.66,0.0241,0
2024-01-06 15:35:00,7.85,1.71,0.0284,0
2024-01-06 15:40:00,7.22,1.7,0.0101,0
2024-01-06 15:45:00,7.59,1.82,0.012,0
2024-01-06 15:50:00,7.39,1.64,0.0146,0
2024-01-06 15:55:00,6.7,1.63,0.0186,0
2024-01-06 16:00:00,6.78,2.09,0.0256,0
2024-01-06 16:05:00,7.59,1.88,0.017,0
2024-01-06 16:10:00,6.89,1.53,0.0165,0
2024-01-06 16:15:00,6.83,1.79,0.0507,0
2024-01-06 16:20:00,6.53,1.69,0.0131,0
2024-01-06 16:25:00,7.2,1.74,0.0237,0
2024-01-06 16:30:00,7.99,1.68,0.0711,0
2024-01-06 16:35:00,6.4,1.88,0.0296,0
2024-01-06 16:40:00,6.92,1.71,0.0353,0
2024-01-06 16:45:00,7.59,1.62,0.0213,0
2024-01-06 16:50:00,6.82,1.83,0.0104,0
2024-01-06 16:55:00,7.06,1.66,0.0308,0
2024-01-06 17:00:00,6.28,1.63,0.03,0
2024-01-06 17:05:00,7.0,1.66,0.0123,0
2024-01-06 17:10:00,6.67,1.57,0.0224,0
2024-01-06 17:15:00,7.23,1.58,0.0594,0
2024-01-06 17:20:00,7.3,1.45,0.0146,0
2024-01-06 17:25:00,7.98,1.41,0.0224,0
2024-01-06 17:30:00,6.95,1.35,0.0224,0
2024-01-06 17:35:00,6.79,1.27,0.0433,0
2024-01-06 17:40:00,6.7,1.36,0.0448,0
2024-01-06 17:45:00,6.4,1.49,0.0385,0
2024-01-06 17:50:00,6.72,1.54,0.0191,0
2024-01-06 17:55:00,6.38,1.45,0.0115,0
2024-01-06 18:00:00,6.58,1.03,0.0186,0
2024-01-06 18:05:00,7.13,1.81,0.0328,0
2024-01-06 18:10:00,5.94,1.7,0.0343,0
2024-01-06 18:15:00,6.99,1.56,0.077,0
2024-01-06 18:20:00,7.05,1.85,0.0221,0
2024-01-06 18:25:00,6.31,1.26,0.03,0
2024-01-06 18:30:00,5.28,1.83,0.0255,0
2024-01-06 18:35:00,6.01,1.25,0.0133,0
2024-01-06 18:40:00,6.94,1.48,0.0224,0
2024-01-06 18:45:00,6.25,1.17,0.0257,0
2024-01-06 18:50:00,5.74,1.42,0.0702,0
2024-01-06 18:55:00,5.96,1.48,0.0191,0
2024-01-06 19:00:00,6.61,1.37,0.0883,0
2024-01-06 19:05:00,6.44,1.53,0.0256,0
2024-01-06 19:10:00,6.02,1.4,0.0156,0
2024-01-06 19:15:00,5.93,1.27,0.0143,0
2024-01-06 19:20:00,5.89,1.25,0.0131,0
2024-01-06 19:25:00,5.6,1.52,0.0221,0
2024-01-06 19:30:00,6.85,1.22,0.0104,0
2024-01-06 19:35:00,5.86,1.52,0.0218,0
2024-01-06 19:40:00,6.6,1.58,0.0991,0
2024-01-06 19:45:00,6.73,0.99,0.0322,0
2024-01-06 19:50:00,6.45,1.54,0.0385,0
2024-01-06 19:55:00,5.71,1.72,0.0125,0
2024-01-06 20:00:00,6.1,1.35,0.0228,0
2024-01-06 20:05:00,5.87,1.41,0.0167,0
2024-01-06 20:10:00,5.4,1.49,0.0549,0
2024-01-06 20:15:00,6.0,1.22,0.014,0
2024-01-06 20:20:00,5.22,1.31,0.0223,0
2024-01-06 20:25:00,6.38,1.0,0.0277,0
2024-01-06 20:30:00,5.54,1.28,0.0244,0
2024-01-06 20:35:00,5.85,1.35,0.0455,0
2024-01-06 20:40:00,5.87,1.35,0.0153,0
2024-01-06 20:45:00,5.58,1.45,0.0195,0
2024-01-06 20:50:00,5.98,1.07,0.0414,0
2024-01-06 20:55:00,5.43,1.12,0.025,0
2024-01-06 21:00:00,6.09,1.6,0.0203,0
2024-01-06 21:05:00,4.96,1.18,0.0106,0
2024-01-06 21:10:00,5.68,1.25,0.038,0
2024-01-06 21:15:00,6.57,1.19,0.0816,0
2024-01-06 21:20:00,5.08,1.03,0.0294,0
2024-01-06 21:25:00,5.23,1.51,0.0488,0
2024-01-06 21:30:00,5.8,1.08,0.0245,0
2024-01-06 21:35:00,5.62,0.95,0.0153,0
2024-01-06 21:40:00,5.69,1.08,0.0103,0
2024-01-06 21:45:00,5.75,0.77,0.0312,0
2024-01-06 21:50:00,5.81,1.03,0.0236,0
2024-01-06 21:55:00,6.03,0.96,0.0405,0
2024-01-06 22:00:00,5.67,1.28,0.0337,0
2024-01-06 22:05:00,5.33,1.01,0.0984,0
2024-01-06 22:10:00,5.77,1.32,0.0243,0
2024-01-06 22:15:00,6.37,1.42,0.0211,0
2024-01-06 22:20:00,5.35,1.29,0.0168,0
2024-01-06 22:25:00,4.91,1.09,0.023,0
2024-01-06 22:30:00,5.94,1.16,0.0513,0
2024-01-06 22:35:00,5.32,0.82,0.0109,0
2024-01-06 22:40:00,4.29,1.1,0.0862,0
2024-01-06 22:45:00,5.79,0.95,0.1101,0
2024-01-06 22:50:00,5.09,1.26,0.0282,0
2024-01-06 22:55:00,5.3,1.63,0.0181,0
2024-01-06 23:00:00,5.51,1.21,0.015,0
2024-01-06 23:05:00,5.43,0.71,0.0165,0
2024-01-06 23:10:00,5.68,1.04,0.011,0
2024-01-06 23:15:00,5.11,1.13,0.0229,0
2024-01-06 23:20:00,5.57,1.12,0.0112,0
2024-01-06 23:25:00,5.18,0.96,0.0354,0
2024-01-06 23:30:00,5.68,1.15,0.0193,0
2024-01-06 23:35:00,5.61,0.85,0.0144,0
2024-01-06 23:40:00,4.84,0.91,0.0257,0
2024-01-06 23:45:00,5.85,1.23,0.0828,0
2024-01-06 23:50:00,5.03,0.9,0.0338,0
2024-01-06 23:55:00,5.7,1.21,0.0235,0
2024-01-07 00:00:00,5.48,0.83,0.04,0
2024-01-07 00:05:00,6.22,1.45,0.0367,0
2024-01-07 00:10:00,5.19,0.95,0.0545,0
2024-01-07 00:15:00,5.13,1.06,0.0146,0
2024-01-07 00:20:00,5.29,1.17,0.0492,0
2024-01-07 00:25:00,5.16,0.99,0.0172,0
2024-01-07 00:30:00,5.71,1.13,0.0666,0
2024-01-07 00:35:00,4.51,1.22,0.0166,0
2024-01-07 00:40:00,4.79,1.3,0.0623,0
2024-01-07 00:45:00,4.79,1.27,0.0764,0
2024-01-07 00:50:00,5.8,1.08,0.0131,0
2024-01-07 00:55:00,6.19,1.08,0.0834,0
2024-01-07 01:00:00,5.29,1.58,0.0118,0
2024-01-07 01:05:00,5.26,1.31,0.0149,0
2024-01-07 01:10:00,5.39,0.93,0.0217,0
2024-01-07 01:15:00,5.94,1.14,0.111,0
2024-01-07 01:20:00,4.91,1.06,0.0234,0
2024-01-07 01:25:00,5.5,1.1,0.026,0
2024-01-07 01:30:00,5.88,0.88,0.0337,0
2024-01-07 01:35:00,5.65,1.05,0.079,0
2024-01-07 01:40:00,5.51,1.5,0.0406,0
2024-01-07 01:45:00,5.92,1.26,0.0151,0
2024-01-07 01:50:00,4.08,0.65,0.0172,0
2024-01-07 01:55:00,5.79,1.39,0.0121,0
2024-01-07 02:00:00,5.13,1.37,0.0307,0
2024-01-07 02:05:00,4.56,1.09,0.014,0
2024-01-07 02:10:00,5.74,1.31,0.016,0
2024-01-07 02:15:00,6.19,1.0,0.0538,0
2024-01-07 02:20:00,5.45,1.08,0.0179,0
2024-01-07 02:25:00,6.01,1.48,0.0267,0
2024-01-07 02:30:00,6.35,1.13,0.0201,0
2024-01-07 02:35:00,6.22,0.81,0.0115,0
2024-01-07 02:40:00,6.4,1.18,0.019,0
2024-01-07 02:45:00,5.97,1.18,0.0205,0
2024-01-07 02:50:00,5.65,1.44,0.0552,0
2024-01-07 02:55:00,4.83,1.21,0.0178,0
2024-01-07 03:00:00,5.53,1.13,0.0195,0
2024-01-07 03:05:00,5.25,1.43,0.0405,0
2024-01-07 03:10:00,6.77,1.25,0.0385,0
2024-01-07 03:15:00,5.62,1.09,0.042,0
2024-01-07 03:20:00,5.79,1.47,0.0715,0
2024-01-07 03:25:00,6.02,1.29,0.0417,0
2024-01-07 03:30:00,5.79,1.26,0.0205,0
2024-01-07 03:35:00,6.64,1.3,0.0445,0
2024-01-07 03:40:00,5.5,1.06,0.0242,0
2024-01-07 03:45:00,5.93,1.17,0.0165,0
2024-01-07 03:50:00,5.48,1.29,0.0172,0
2024-01-07 03:55:00,5.22,1.25,0.0151,0
2024-01-07 04:00:00,5.59,1.55,0.0131,0
2024-01-07 04:05:00,5.9,1.35,0.0141,0
2024-01-07 04:10:00,5.73,1.49,0.0113,0
2024-01-07 04:15:00,5.62,1.32,0.0539,0
2024-01-07 04:20:00,5.29,1.54,0.0635,0
2024-01-07 04:25:00,5.98,1.42,0.0277,0
2024-01-07 04:30:00,5.29,1.35,0.0467,0
2024-01-07 04:35:00,6.45,1.35,0.0141,0
2024-01-07 04:40:00,6.13,1.17,0.0564,0
2024-01-07 04:45:00,5.39,1.47,0.0241,0
2024-01-07 04:50:00,5.98,1.37,0.0114,0
2024-01-07 04:55:00,5.79,1.29,0.013,0
2024-01-07 05:00:00,6.35,1.62,0.0174,0
2024-01-07 05:05:00,6.89,1.15,0.0109,0
2024-01-07 05:10:00,5.3,1.33,0.0174,0
2024-01-07 05:15:00,6.32,1.63,0.0112,0
2024-01-07 05:20:00,6.21,1.49,0.0154,0
2024-01-07 05:25:00,6.65,1.43,0.0162,0
2024-01-07 05:30:00,6.45,1.5,0.1136,0
2024-01-07 05:35:00,5.99,1.49,0.0154,0
2024-01-07 05:40:00,6.24,1.16,0.0155,0
2024-01-07 05:45:00,6.02,1.4,0.0332,0
2024-01-07 05:50:00,6.99,1.81,0.0492,0
2024-01-07 05:55:00,6.48,1.36,0.0198,0
2024-01-07 06:00:00,7.45,1.44,0.0517,0
2024-01-07 06:05:00,6.5,1.4,0.0183,0
2024-01-07 06:10:00,6.2,1.5,0.0144,0
2024-01-07 06:15:00,5.82,1.41,0.018,0
2024-01-07 06:20:00,5.7,1.63,0.0288,0
2024-01-07 06:25:00,5.84,1.58,0.0192,0
2024-01-07 06:30:00,6.79,1.71,0.0323,0
2024-01-07 06:35:00,6.94,1.35,0.0154,0
2024-01-07 06:40:00,5.92,1.5,0.0341,0
2024-01-07 06:45:00,7.18,1.53,0.0185,0
2024-01-07 06:50:00,6.52,1.68,0.0222,0
2024-01-07 06:55:00,6.86,1.44,0.0263,0
2024-01-07 07:00:00,7.62,1.79,0.0332,0
2024-01-07 07:05:00,7.28,1.85,0.0155,0
2024-01-07 07:10:00,6.73,1.42,0.0462,0
2024-01-07 07:15:00,6.44,1.53,0.0356,0
2024-01-07 07:20:00,5.83,1.53,0.0153,0
2024-01-07 07:25:00,6.58,2.17,0.0838,0
2024-01-07 07:30:00,6.85,1.57,0.0319,0
2024-01-07 07:35:00,6.49,2.0,0.022,0
2024-01-07 07:40:00,6.94,1.42,0.0134,0
2024-01-07 07:45:00,7.07,1.48,0.0252,0
2024-01-07 07:50:00,6.94,1.55,0.0136,0
2024-01-07 07:55:00,6.75,1.52,0.0212,0
2024-01-07 08:00:00,7.18,1.65,0.0205,0
2024-01-07 08:05:00,7.34,1.57,0.0355,0
2024-01-07 08:10:00,6.6,1.55,0.0143,0
2024-01-07 08:15:00,7.87,1.95,0.0445,0
2024-01-07 08:20:00,7.14,1.97,0.0179,0
2024-01-07 08:25:00,7.22,1.93,0.0217,0
2024-01-07 08:30:00,7.58,1.85,0.0396,0
2024-01-07 08:35:00,7.37,1.77,0.0296,0
2024-01-07 08:40:00,7.75,1.66,0.0174,0
2024-01-07 08:45:00,7.43,1.57,0.0198,0
2024-01-07 08:50:00,7.0,1.84,0.0173,0
2024-01-07 08:55:00,7.51,1.54,0.0281,0
2024-01-07 09:00:00,6.78,1.58,0.0181,0
2024-01-07 09:05:00,7.42,2.02,0.0359,0
2024-01-07 09:10:00,7.37,2.18,0.0273,0
2024-01-07 09:15:00,7.3,1.88,0.0131,0
2024-01-07 09:20:00,7.35,2.03,0.0174,0
2024-01-07 09:25:00,6.49,1.76,0.015,0
2024-01-07 09:30:00,7.18,1.55,0.0199,0
2024-01-07 09:35:00,7.51,1.95,0.0245,0
2024-01-07 09:40:00,7.56,1.94,0.0241,0
2024-01-07 09:45:00,6.98,1.85,0.0381,0
2024-01-07 09:50:00,8.14,1.79,0.0142,0
2024-01-07 09:55:00,7.09,2.03,0.0686,0
2024-01-07 10:00:00,8.02,1.65,0.0184,0
2024-01-07 10:05:00,7.77,1.7,0.0171,0
2024-01-07 10:10:00,7.24,1.65,0.0331,0
2024-01-07 10:15:00,8.46,1.88,0.0427,0
2024-01-07 10:20:00,6.99,1.64,0.0195,0
2024-01-07 10:25:00,8.06,1.73,0.0375,0
2024-01-07 10:30:00,8.11,1.73,0.053,0
2024-01-07 10:35:00,7.28,1.82,0.0391,0
2024-01-07 10:40:00,8.32,1.58,0.0107,0
2024-01-07 10:45:00,7.51,1.9,0.0451,0
2024-01-07 10:50:00,7.79,2.13,0.0398,0
2024-01-07 10:55:00,7.78,1.91,0.0321,0
2024-01-07 11:00:00,7.59,2.19,0.0385,0
2024-01-07 11:05:00,8.07,2.16,0.0877,0
2024-01-07 11:10:00,8.07,2.05,0.0213,0
2024-01-07 11:15:00,6.8,1.91,0.0114,0
2024-01-07 11:20:00,8.33,1.9,0.0224,0
2024-01-07 11:25:00,6.85,2.05,0.011,0
2024-01-07 11:30:00,8.21,1.82,0.017,0
2024-01-07 11:35:00,8.26,1.52,0.0277,0
2024-01-07 11:40:00,7.15,2.0,0.0174,0
2024-01-07 11:45:00,7.49,1.67,0.0331,0
2024-01-07 11:50:00,7.15,1.71,0.0445,0
2024-01-07 11:55:00,7.59,1.9,0.0209,0
2024-01-07 12:00:00,7.55,1.88,0.0561,0
2024-01-07 12:05:00,8.09,1.62,0.0117,0
2024-01-07 12:10:00,8.35,1.93,0.0467,0
2024-01-07 12:15:00,8.4,2.09,0.0453,0
2024-01-07 12:20:00,7.41,1.67,0.0178,0
2024-01-07 12:25:00,7.59,2.15,0.0171,0
2024-01-07 12:30:00,6.85,1.58,0.0173,0
2024-01-07 12:35:00,7.28,2.32,0.0434,0
2024-01-07 12:40:00,8.16,1.81,0.0456,0
2024-01-07 12:45:00,8.48,1.92,0.018,0
2024-01-07 12:50:00,7.05,1.51,0.028,0
2024-01-07 12:55:00,7.37,1.88,0.013,0
2024-01-07 13:00:00,7.65,1.93,0.0227,0
2024-01-07 13:05:00,7.79,1.87,0.1444,0
2024-01-07 13:10:00,7.24,1.77,0.0135,0
2024-01-07 13:15:00,7.85,1.69,0.069,0
2024-01-07 13:20:00,7.39,2.1,0.0448,0
2024-01-07 13:25:00,7.61,1.88,0.0817,0
2024-01-07 13:30:00,7.88,2.18,0.014,0
2024-01-07 13:35:00,7.6,1.76,0.0148,0
2024-01-07 13:40:00,7.37,1.78,0.0103,0
2024-01-07 13:45:00,7.52,2.02,0.0358,0
2024-01-07 13:50:00,7.52,1.53,0.0307,0
2024-01-07 13:55:00,7.37,1.61,0.0139,0
2024-01-07 14:00:00,7.41,2.07,0.0413,0
2024-01-07 14:05:00,8.33,1.61,0.0171,0
2024-01-07 14:10:00,7.79,1.47,0.0129,0
2024-01-07 14:15:00,7.35,2.21,0.021,0
2024-01-07 14:20:00,7.83,1.55,0.0119,0
2024-01-07 14:25:00,7.3,1.86,0.0161,0
2024-01-07 14:30:00,8.04,1.83,0.0193,0
2024-01-07 14:35:00,7.62,1.25,0.0482,0
2024-01-07 14:40:00,7.37,1.75,0.0415,0
2024-01-07 14:45:00,7.63,1.89,0.0217,0
2024-01-07 14:50:00,6.6,1.87,0.0358,0
2024-01-07 14:55:00,6.8,1.97,0.0268,0
2024-01-07 15:00:00,6.75,1.71,0.0183,0
2024-01-07 15:05:00,7.4,1.92,0.0359,0
2024-01-07 15:10:00,8.18,1.63,0.033,0
2024-01-07 15:15:00,8.41,1.48,0.0293,0
2024-01-07 15:20:00,7.59,1.5,0.0292,0
2024-01-07 15:25:00,7.5,1.46,0.033,0
2024-01-07 15:30:00,6.33,1.95,0.0197,0
2024-01-07 15:35:00,6.94,1.43,0.0507,0
2024-01-07 15:40:00,6.79,1.78,0.0135,0
2024-01-07 15:45:00,6.86,1.67,0.0531,0
2024-01-07 15:50:00,7.06,1.69,0.0184,0
2024-01-07 15:55:00,6.89,1.98,0.0127,0
2024-01-07 16:00:00,6.11,1.61,0.0283,0
2024-01-07 16:05:00,7.45,1.81,0.0194,0
2024-01-07 16:10:00,6.52,1.69,0.0438,0
2024-01-07 16:15:00,7.15,1.65,0.0213,0
2024-01-07 16:20:00,8.04,2.13,0.0321,0
2024-01-07 16:25:00,6.52,1.37,0.0174,0
2024-01-07 16:30:00,5.69,1.91,0.0147,0
2024-01-07 16:35:00,6.79,1.78,0.0198,0
2024-01-07 16:40:00,7.46,1.54,0.0287,0
2024-01-07 16:45:00,7.86,1.95,0.0314,0
2024-01-07 16:50:00,6.25,1.25,0.0273,0
2024-01-07 16:55:00,7.08,1.51,0.0986,0
2024-01-07 17:00:00,6.58,1.36,0.0335,0
2024-01-07 17:05:00,6.73,1.68,0.0636,0
2024-01-07 17:10:00,8.08,1.36,0.0125,0
2024-01-07 17:15:00,5.98,1.66,0.0113,0
2024-01-07 17:20:00,6.84,1.53,0.0175,0
2024-01-07 17:25:00,6.92,1.46,0.0129,0
2024-01-07 17:30:00,7.2,1.63,0.0249,0
2024-01-07 17:35:00,6.68,1.49,0.0246,0
2024-01-07 17:40:00,6.76,1.32,0.0271,0
2024-01-07 17:45:00,6.38,2.09,0.0373,0
2024-01-07 17:50:00,6.69,1.42,0.081,0
2024-01-07 17:55:00,6.35,1.07,0.0521,0
2024-01-07 18:00:00,6.81,1.33,0.0125,0
2024-01-07 18:05:00,6.29,1.24,0.0183,0
2024-01-07 18:10:00,6.64,1.65,0.0159,0
2024-01-07 18:15:00,6.41,1.54,0.0139,0
2024-01-07 18:20:00,6.96,1.54,0.0257,0
2024-01-07 18:25:00,6.34,1.38,0.0261,0
2024-01-07 18:30:00,5.46,1.39,0.0152,0
2024-01-07 18:35:00,6.95,1.36,0.0349,0
2024-01-07 18:40:00,5.84,1.41,0.0364,0
2024-01-07 18:45:00,5.94,1.59,0.0104,0
2024-01-07 18:50:00,5.94,1.48,0.0201,0
2024-01-07 18:55:00,6.9,1.5,0.0542,0
2024-01-07 19:00:00,5.12,1.5,0.0247,0
2024-01-07 19:05:00,7.73,1.56,0.0185,0
2024-01-07 19:10:00,6.67,1.44,0.0159,0
2024-01-07 19:15:00,6.23,1.44,0.0156,0
2024-01-07 19:20:00,6.06,1.6,0.0121,0
2024-01-07 19:25:00,6.21,1.22,0.044,0
2024-01-07 19:30:00,6.3,1.18,0.0118,0
2024-01-07 19:35:00,6.34,1.1,0.0169,0
2024-01-07 19:40:00,6.27,1.37,0.0109,0
2024-01-07 19:45:00,6.01,0.95,0.0404,0
2024-01-07 19:50:00,5.85,1.41,0.0108,0
2024-01-07 19:55:00,5.85,1.29,0.0174,0
2024-01-07 20:00:00,5.8,1.53,0.027,0
2024-01-07 20:05:00,6.44,1.16,0.0205,0
2024-01-07 20:10:00,6.15,1.24,0.0166,0
2024-01-07 20:15:00,4.36,1.5,0.0164,0
2024-01-07 20:20:00,6.14,1.55,0.042,0
2024-01-07 20:25:00,5.89,1.13,0.083,0
2024-01-07 20:30:00,5.76,1.29,0.0186,0
2024-01-07 20:35:00,5.55,1.31,0.0108,0
2024-01-07 20:40:00,6.29,1.32,0.0107,0
2024-01-07 20:45:00,6.18,1.18,0.0385,0
2024-01-07 20:50:00,5.3,1.49,0.0261,0
2024-01-07 20:55:00,5.87,0.85,0.0406,0
2024-01-07 21:00:00,5.17,1.13,0.0339,0
2024-01-07 21:05:00,4.94,1.3,0.0576,0
2024-01-07 21:10:00,5.3,1.3,0.0534,0
2024-01-07 21:15:00,6.03,1.47,0.0411,0
2024-01-07 21:20:00,6.06,1.43,0.0229,0
2024-01-07 21:25:00,5.82,1.13,0.0174,0
2024-01-07 21:30:00,5.91,1.44,0.0241,0
2024-01-07 21:35:00,5.79,1.03,0.0239,0
2024-01-07 21:40:00,5.2,1.36,0.0288,0
2024-01-07 21:45:00,5.72,1.53,0.0141,0
2024-01-07 21:50:00,5.89,1.41,0.0313,0
2024-01-07 21:55:00,5.85,1.18,0.0222,0
2024-01-07 22:00:00,6.06,1.09,0.0294,0
2024-01-07 22:05:00,5.8,0.84,0.0155,0
2024-01-07 22:10:00,5.61,1.21,0.0214,0
2024-01-07 22:15:00,5.96,0.92,0.0147,0
2024-01-07 22:20:00,5.4,0.98,0.0516,0
2024-01-07 22:25:00,4.96,0.9,0.0234,0
2024-01-07 22:30:00,5.31,1.04,0.0151,0
2024-01-07 22:35:00,5.01,1.12,0.0108,0
2024-01-07 22:40:00,5.03,1.18,0.0325,0
2024-01-07 22:45:00,5.29,1.0,0.0148,0
2024-01-07 22:50:00,4.96,1.33,0.1013,0
2024-01-07 22:55:00,5.19,1.07,0.0253,0
2024-01-07 23:00:00,4.39,0.96,0.0168,0
2024-01-07 23:05:00,5.44,1.16,0.0314,0
2024-01-07 23:10:00,5.33,1.5,0.0164,0
2024-01-07 23:15:00,4.91,1.17,0.0443,0
2024-01-07 23:20:00,5.65,1.03,0.0174,0
2024-01-07 23:25:00,5.78,0.8,0.0989,0
2024-01-07 23:30:00,4.51,1.06,0.0286,0
2024-01-07 23:35:00,4.93,1.15,0.0472,0
2024-01-07 23:40:00,4.92,1.02,0.0115,0
2024-01-07 23:45:00,4.83,0.77,0.0186,0
2024-01-07 23:50:00,5.72,0.93,0.0367,0
2024-01-07 23:55:00,5.2,1.39,0.0313,0
