timestamp,debit_rx_mbps,debit_tx_mbps,utilization_pct,error_rate_pct,label_anomaly,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,ifOutErrors
2025-11-22 14:25:00,0.2441,0.1826,16.00039829694091,3.7e-05,0,9152994,6847404,6,0
2025-11-22 14:30:00,0.1966,0.2182,15.555634906575245,3.2e-05,0,7373604,8182030,4,1
2025-11-22 14:35:00,0.2383,0.1755,15.517352446859004,4.5e-05,0,8937561,6579791,4,3
2025-11-22 14:40:00,0.3036,0.1666,17.631627254085622,2.8e-05,0,11384142,6247485,4,1
2025-11-22 14:45:00,0.2601,0.1712,16.175852603108584,6e-06,0,9755537,6420315,0,1
2025-11-22 14:50:00,0.2633,0.1758,16.46669897170252,2.4e-05,0,9874864,6591834,3,1
2025-11-22 14:55:00,0.2595,0.1338,14.748989843649118,2e-05,0,9730382,5018607,2,1
2025-11-22 15:00:00,0.1836,0.1407,12.162830847928834,3.3e-05,0,6886590,5276240,3,1
2025-11-22 15:05:00,0.212,0.1807,14.724222911024606,1.4e-05,0,7949338,6774883,1,1
2025-11-22 15:10:00,0.2503,0.1236,14.02122496327585,3.6e-05,0,9386712,4634512,1,4
2025-11-22 15:15:00,0.2675,0.1651,16.2219794495487,6.2e-05,0,10029396,6192582,5,5
2025-11-22 15:20:00,0.2341,0.1513,14.455835951083964,4.2e-05,0,8780239,5675596,6,0
2025-11-22 15:25:00,0.2755,0.0961,13.935246971375385,2.9e-05,0,10332347,3602899,3,1
2025-11-22 15:30:00,0.2809,0.1415,15.839301724786376,3.8e-05,0,10532410,5306891,2,4
2025-11-22 15:35:00,0.2189,0.1436,13.591902488916926,2.9e-05,0,8207428,5384473,4,0
2025-11-22 15:40:00,0.2573,0.2058,17.3651057036968,3.5e-05,0,9647898,7717207,3,3
2025-11-22 15:45:00,0.1581,0.1421,11.257282030331051,5.3e-05,0,5927335,5329946,3,3
2025-11-22 15:50:00,0.2516,0.1734,15.939087928798044,1.3e-05,0,9435679,6503408,2,0
2025-11-22 15:55:00,0.2386,0.1507,14.59924211953293,2.7e-05,0,8948992,5650250,0,4
2025-11-22 16:00:00,0.2232,0.12,12.872750423597148,3.9e-05,0,8371605,4501145,1,4
2025-11-22 16:05:00,0.2142,0.2014,15.586118187193982,3.2e-05,0,8031916,7554202,4,1
2025-11-22 16:10:00,0.244,0.2032,16.767728265214018,1.8e-05,0,9148981,7618746,2,1
2025-11-22 16:15:00,0.2181,0.1581,14.105370904887316,3.5e-05,0,8177415,5927955,2,3
2025-11-22 16:20:00,0.2287,0.2184,16.766652291672344,5.4e-05,0,8575082,8191570,5,4
2025-11-22 16:25:00,0.193,0.1325,12.207500132674587,4.9e-05,0,7237179,4970320,4,2
2025-11-22 16:30:00,0.2591,0.195,17.027093296327248,2.3e-05,0,9716007,7311085,3,1
2025-11-22 16:35:00,0.1819,0.1653,13.018259058417888,1.5e-05,0,6821089,6197169,1,1
2025-11-22 16:40:00,0.1869,0.168,13.309793267332088,3.8e-05,0,7009805,6299987,4,1
2025-11-22 16:45:00,0.3129,0.18,18.482596196392,1.6e-05,0,11732225,6750370,2,1
2025-11-22 16:50:00,0.2623,0.1646,16.00962888131629,3.1e-05,0,9837415,6172213,5,0
2025-11-22 16:55:00,0.2975,0.1783,17.84166812432363,2.2e-05,0,11156548,6685119,2,2
2025-11-22 17:00:00,0.2239,0.1671,14.661836200587242,4.8e-05,0,8396988,6264847,2,5
2025-11-22 17:05:00,0.2041,0.0624,9.995294137276591,4e-05,0,7654144,2341149,2,2
2025-11-22 17:10:00,0.2602,0.1965,17.125292736239427,4.7e-05,0,9756617,7368674,4,4
2025-11-22 17:15:00,0.3219,0.1148,16.375442415277348,1.8e-05,0,12069693,4305749,3,0
2025-11-22 17:20:00,0.1593,0.1292,10.81776917705832,4.6e-05,0,5974554,4843215,4,1
2025-11-22 17:25:00,0.1892,0.1978,14.51558133821918,5.5e-05,0,7096349,7419232,7,1
2025-11-22 17:30:00,0.1616,0.18,12.812032405290807,2.3e-05,0,6061596,6750435,2,1
2025-11-22 17:35:00,0.1893,0.0648,9.528746986915836,5.2e-05,0,7100141,2428605,4,1
2025-11-22 17:40:00,0.2343,0.1291,13.628699005575768,2.9e-05,0,8787292,4841406,2,2
2025-11-22 17:45:00,0.2803,0.1983,17.948320381462114,2.8e-05,0,10512443,7435876,2,3
2025-11-22 17:50:00,0.2688,0.153,15.818393621182668,1.3e-05,0,10081835,5736558,2,0
2025-11-22 17:55:00,0.2371,0.1023,12.726865110023647,1.6e-05,0,8892069,3834795,1,1
2025-11-22 18:00:00,0.2248,0.2023,16.014011115289254,3.1e-05,0,8428850,7585160,2,3
2025-11-22 18:05:00,0.2426,0.1728,15.578858567288188,3.9e-05,0,9097976,6480881,3,3
2025-11-22 18:10:00,0.1562,0.1968,13.238844708948273,2.3e-05,0,5858445,7380399,2,1
2025-11-22 18:15:00,0.2444,0.1904,16.304737738120583,6.1e-05,0,9164545,7140192,7,3
2025-11-22 18:20:00,0.2004,0.154,13.290926441882034,6e-05,0,7515612,5775313,5,3
2025-11-22 18:25:00,0.2098,0.1773,14.516593633154208,2.1e-05,0,7867490,6649103,1,2
2025-11-22 18:30:00,0.261,0.1987,17.237197066062325,3.5e-05,0,9787057,7450139,3,3
2025-11-22 18:35:00,0.2715,0.1408,15.46071014558144,5.2e-05,0,10182173,5278536,4,4
2025-11-22 18:40:00,0.2625,0.134,14.87053292494201,3.4e-05,0,9843897,5026635,4,1
2025-11-22 18:45:00,0.2272,0.208,16.32102804658268,4.3e-05,0,8521692,7799335,4,3
2025-11-22 18:50:00,0.2271,0.1653,14.71224603668474,6.1e-05,0,8514716,6197529,4,5
2025-11-22 18:55:00,0.2575,0.1949,16.967636434912205,1.8e-05,0,9658033,7309603,2,1
2025-11-22 19:00:00,0.2306,0.1182,13.076413520690974,1.5e-05,0,8645715,4430698,1,1
2025-11-22 19:05:00,0.19,0.173,13.610828602085189,4.4e-05,0,7124374,6486453,4,2
2025-11-22 19:10:00,0.2868,0.1842,17.664827306842476,4.5e-05,0,10756325,6908502,6,2
2025-11-22 19:15:00,0.2213,0.1503,13.93567253731755,4.3e-05,0,8300010,5635661,3,3
2025-11-22 19:20:00,0.1752,0.1331,11.561679490307872,4.3e-05,0,6570138,4991541,2,3
2025-11-22 19:25:00,0.1755,0.1478,12.125133655232752,3.3e-05,0,6582492,5542640,3,1
2025-11-22 19:30:00,0.2297,0.109,12.702451428883116,3.9e-05,0,8614193,4088257,3,2
2025-11-22 19:35:00,0.2871,0.1689,17.098772026353217,3.5e-05,0,10765290,6333481,4,2
2025-11-22 19:40:00,0.2913,0.1667,17.174527683844804,2.3e-05,0,10923350,6251176,1,3
2025-11-22 19:45:00,0.2647,0.148,15.477332176530226,3.9e-05,0,9925725,5551606,4,2
2025-11-22 19:50:00,0.1912,0.1714,13.59557531166034,1.5e-05,0,7169054,6426521,2,0
2025-11-22 19:55:00,0.2442,0.1518,14.848460764695886,3.4e-05,0,9156088,5692372,4,1
2025-11-22 20:00:00,0.2915,0.1849,17.86817803959617,3.4e-05,0,10933030,6935147,3,3
2025-11-22 20:05:00,0.1932,0.1864,14.236864737167949,2.1e-05,0,7245503,6991361,1,2
2025-11-22 20:10:00,0.2275,0.1571,14.42108926808662,6.9e-05,0,8531399,5889690,6,4
2025-11-22 20:15:00,0.2193,0.1721,14.676948497566528,3.4e-05,0,8223388,6453559,5,0
2025-11-22 20:20:00,0.328,0.232,21.0006814775063,3.3e-05,0,12300474,8700206,5,2
2025-11-22 20:25:00,0.2896,0.1591,16.82500414401771,4.8e-05,0,10859020,5965983,6,2
2025-11-22 20:30:00,0.2674,0.1221,14.606932505513168,2.1e-05,0,10028890,4578041,2,1
2025-11-22 20:35:00,0.3171,0.2542,21.424909582798747,3.3e-05,0,11891207,9533701,4,3
2025-11-22 20:40:00,0.2538,0.175,16.082850952044627,3.1e-05,0,9519052,6563798,2,3
2025-11-22 20:45:00,0.2496,0.1265,14.105227695907915,1.4e-05,0,9361714,4743513,2,0
2025-11-22 20:50:00,0.31,0.1754,18.20087950330021,4.4e-05,0,11623447,6577431,5,3
2025-11-22 20:55:00,0.2357,0.1321,13.791348957664509,5.1e-05,0,8839364,4951984,3,4
2025-11-22 21:00:00,0.1852,0.1286,11.769326110998158,2.5e-05,0,6945558,4823767,2,1
2025-11-22 21:05:00,0.2889,0.1177,15.24655576906992,3.9e-05,0,10832436,4414119,4,2
2025-11-22 21:10:00,0.2257,0.1313,13.38925471062532,4.5e-05,0,8464669,4924585,5,1
2025-11-22 21:15:00,0.3022,0.1924,18.54734416149916,3.2e-05,0,11332285,7215058,5,1
2025-11-22 21:20:00,0.1499,0.1522,11.33082845771017,4.4e-05,0,5622286,5708542,3,2
2025-11-22 21:25:00,0.2874,0.1122,14.98492325614954,2.7e-05,0,10777774,4207149,3,1
2025-11-22 21:30:00,0.257,0.1476,15.172112542297253,3.3e-05,0,9637614,5534498,2,3
2025-11-22 21:35:00,0.2226,0.1819,15.169208084286812,4.6e-05,0,8347232,6821975,4,3
2025-11-22 21:40:00,0.2291,0.1909,15.749579995315486,5.7e-05,0,8590890,7158689,5,4
2025-11-22 21:45:00,0.2647,0.179,16.637525227693473,1.8e-05,0,9924670,6712854,2,1
2025-11-22 21:50:00,0.2372,0.1962,16.25090507805768,3.1e-05,0,8893467,7357437,3,2
2025-11-22 21:55:00,0.253,0.1489,15.069985928331416,6e-05,0,9487420,5582565,7,2
2025-11-22 22:00:00,0.237,0.1676,15.171330885101234,4.6e-05,0,8887533,6283796,3,4
2025-11-22 22:05:00,0.2464,0.1709,15.64959777425233,1.9e-05,0,9240842,6408754,2,1
2025-11-22 22:10:00,0.2693,0.2008,17.63115273923727,6e-06,0,10099515,7531636,1,0
2025-11-22 22:15:00,0.1747,0.1441,11.952575223698252,5e-05,0,6549895,5402679,1,5
2025-11-22 22:20:00,0.2327,0.1359,13.82440632731254,4.3e-05,0,8726779,5097626,3,3
2025-11-22 22:25:00,0.2537,0.1562,15.372926581725356,1.3e-05,0,9513707,5859218,1,1
2025-11-22 22:30:00,0.2161,0.1723,14.564821627336473,2.1e-05,0,8102625,6462196,1,2
2025-11-22 22:35:00,0.3123,0.1549,17.522458073605492,4.6e-05,0,11712281,5810176,6,2
2025-11-22 22:40:00,0.2066,0.15,13.373867980369408,5.2e-05,0,7747143,5626724,4,3
2025-11-22 22:45:00,0.2275,0.1437,13.920644128246227,2.9e-05,0,8530862,5389781,2,2
2025-11-22 22:50:00,0.2121,0.2035,15.586236340852674,3.2e-05,0,7954153,7632082,1,4
2025-11-22 22:55:00,0.2741,0.1207,14.804223187336223,2e-05,0,10279824,4524399,2,1
2025-11-22 23:00:00,0.2544,0.1815,16.345797557824202,1.2e-05,0,9538222,6807575,1,1
2025-11-22 23:05:00,0.3175,0.1514,17.586417220279397,1.1e-05,0,11907823,5678593,2,0
2025-11-22 23:10:00,0.2095,0.2252,16.301335994206447,6.1e-05,0,7857906,8443429,3,7
2025-11-22 23:15:00,0.1983,0.1482,12.99407072815804,2.3e-05,0,7435842,5558228,2,1
2025-11-22 23:20:00,0.2376,0.1676,15.19690106951721,3.3e-05,0,8910332,6286568,4,1
2025-11-22 23:25:00,0.2502,0.1636,15.518104772244806,3.9e-05,0,9384047,6134057,3,3
2025-11-22 23:30:00,0.2807,0.2326,19.24652104441015,4.2e-05,0,10524597,8721923,3,5
2025-11-22 23:35:00,0.2714,0.1908,17.33218360588551,1.7e-05,0,10178973,7153209,2,1
2025-11-22 23:40:00,0.2173,0.1643,14.310015186051675,2.1e-05,0,8147293,6162721,3,0
2025-11-22 23:45:00,0.2329,0.1548,14.537338126790605,4.8e-05,0,8732934,5804403,4,3
2025-11-22 23:50:00,0.2214,0.1333,13.303945883130282,5.3e-05,0,8303658,5000287,2,5
2025-11-22 23:55:00,0.3008,0.1767,17.90446616235749,1.7e-05,0,11278603,6625862,2,1
2025-11-23 00:00:00,0.1907,0.2006,14.676140930887149,4.1e-05,0,7152921,7523219,4,2
2025-11-23 00:05:00,0.2933,0.2412,20.042900460486692,3e-05,0,10997030,9045870,3,3
2025-11-23 00:10:00,0.2156,0.1832,14.955806225033228,2e-05,0,8085844,6869961,2,1
2025-11-23 00:15:00,0.258,0.1708,16.080981119921365,3.7e-05,0,9674658,6406322,5,1
2025-11-23 00:20:00,0.2417,0.1524,14.777071429660817,2.7e-05,0,9063488,5713582,3,1
2025-11-23 00:25:00,0.2376,0.1382,14.091972387305296,4.3e-05,0,8909772,5182200,5,1
2025-11-23 00:30:00,0.1552,0.1535,11.5791949576086,4.3e-05,0,5821478,5757716,2,3
2025-11-23 00:35:00,0.2019,0.2151,15.63743650018402,2.6e-05,0,7571592,8065843,2,2
2025-11-23 00:40:00,0.2695,0.1661,16.335799466171324,1.8e-05,0,10106570,6229228,1,2
2025-11-23 00:45:00,0.1575,0.1546,11.705633757610215,4.3e-05,0,5906564,5799069,3,2
2025-11-23 00:50:00,0.3087,0.1637,17.714008820166857,3.4e-05,0,11574937,6139071,3,3
2025-11-23 00:55:00,0.2825,0.1541,16.371593512248477,3.7e-05,0,10592729,5778864,4,2
2025-11-23 01:00:00,0.2109,0.1859,14.881201297796723,4e-05,0,7910532,6970668,2,4
2025-11-23 01:05:00,0.2916,0.1861,17.913180206955023,2.2e-05,0,10934008,6979171,1,3
2025-11-23 01:10:00,0.2304,0.1606,14.664918818660924,3.4e-05,0,8640883,6024034,4,1
2025-11-23 01:15:00,0.2143,0.1381,13.2155728640609,2.3e-05,0,8036171,5179400,2,1
2025-11-23 01:20:00,0.3136,0.1785,18.455201283379097,2.2e-05,0,11761545,6693655,1,3
2025-11-23 01:25:00,0.2914,0.1531,16.665535053430734,3.6e-05,0,10925897,5739637,3,3
2025-11-23 01:30:00,0.2145,0.2068,15.798252292644396,3.8e-05,0,8045125,7753126,3,3
2025-11-23 01:35:00,0.2399,0.1111,13.161958106407951,3e-05,0,8995670,4166287,3,1
2025-11-23 01:40:00,0.2824,0.1766,17.215022865571928,3.5e-05,0,10591445,6623577,3,3
2025-11-23 01:45:00,0.2433,0.1439,14.51960722378272,2.8e-05,0,9123978,5395628,3,1
2025-11-23 01:50:00,0.2377,0.1607,14.938698716176347,3.3e-05,0,8912162,6026536,3,2
2025-11-23 01:55:00,0.1996,0.1632,13.606231254512656,2.9e-05,0,7485799,6120431,1,3
2025-11-23 02:00:00,0.2418,0.1715,15.496571694109324,4.5e-05,0,9065735,6430836,5,2
2025-11-23 02:05:00,0.2991,0.2125,19.186416613336725,3.6e-05,0,11216744,7969672,3,4
2025-11-23 02:10:00,0.2407,0.2007,16.54945142702133,1.8e-05,0,9024632,7524818,2,1
2025-11-23 02:15:00,0.2417,0.0962,12.67337887240862,1.6e-05,0,9065152,3608226,2,0
2025-11-23 02:20:00,0.25,0.2044,17.03797196269397,2.3e-05,0,9374376,7663595,2,2
2025-11-23 02:25:00,0.2396,0.1056,12.942509515771317,5.4e-05,0,8983733,3958776,3,4
2025-11-23 02:30:00,0.2727,0.2174,18.37918087566456,1.6e-05,0,10226895,8152284,0,3
2025-11-23 02:35:00,0.2541,0.1453,14.973908830829776,2e-05,0,9526950,5446958,2,1
2025-11-23 02:40:00,0.2309,0.1355,13.740931130798796,2.9e-05,0,8660282,5080648,4,0
2025-11-23 02:45:00,0.1733,0.1305,11.389944563329344,4.4e-05,0,6497661,4892282,1,4
2025-11-23 02:50:00,0.3159,0.1475,17.3766479844854,3.5e-05,0,11846891,5529756,5,1
2025-11-23 02:55:00,0.2231,0.1501,13.996663842095918,4.3e-05,0,8368028,5628635,2,4
2025-11-23 03:00:00,0.252,0.1582,15.38170702566195,3.9e-05,0,9449216,5932490,4,2
2025-11-23 03:05:00,0.2445,0.0819,12.238950121600052,4.1e-05,0,9167248,3071701,2,3
2025-11-23 03:10:00,0.2395,0.1274,13.758214986363845,2.9e-05,0,8979653,4778561,3,1
2025-11-23 03:15:00,0.3009,0.2127,19.25891969833603,3.1e-05,0,11282665,7976254,6,0
2025-11-23 03:20:00,0.1688,0.1985,13.776863104583464,2.9e-05,0,6331683,7445179,2,2
2025-11-23 03:25:00,0.2537,0.1923,16.724507361312757,2.4e-05,0,9514849,7209658,3,1
2025-11-23 03:30:00,0.2234,0.1471,13.892850358943171,2.9e-05,0,8376127,5516723,4,0
2025-11-23 03:35:00,0.2293,0.1674,14.87884606797274,2e-05,0,8599762,6279083,2,1
2025-11-23 03:40:00,0.1931,0.1587,13.193111561873575,2.3e-05,0,7242699,5950412,2,1
2025-11-23 03:45:00,0.2508,0.1428,14.759536912698652,2.7e-05,0,9403633,5355903,1,3
2025-11-23 03:50:00,0.2623,0.1364,14.94833470502688,3.3e-05,0,9834675,5113658,4,1
2025-11-23 03:55:00,0.2003,0.1699,13.88572407950612,5e-05,0,7512791,6372932,4,3
2025-11-23 04:00:00,0.2721,0.1777,16.86896573641576,1.8e-05,0,10204645,6664319,2,1
2025-11-23 04:05:00,0.2413,0.1099,13.171520457881767,3.8e-05,0,9050310,4121210,4,1
2025-11-23 04:10:00,0.2412,0.1633,15.169153261703046,6.6e-05,0,9045193,6123959,8,2
2025-11-23 04:15:00,0.2263,0.1307,13.386980933638108,3.7e-05,0,8486785,4900195,4,1
2025-11-23 04:20:00,0.1933,0.187,14.262547271313007,2.8e-05,0,7248299,7014248,2,2
2025-11-23 04:25:00,0.3627,0.1398,18.843557018386267,3.7e-05,0,13601725,5241831,5,2
2025-11-23 04:30:00,0.3178,0.1505,17.559355158939443,1.7e-05,0,11915817,5643538,2,1
2025-11-23 04:35:00,0.2114,0.149,13.516908573499522,5.2e-05,0,7928207,5588701,4,3
2025-11-23 04:40:00,0.1512,0.148,11.21769376644292,7.1e-05,0,5668169,5549523,3,5
2025-11-23 04:45:00,0.3012,0.1594,17.272680954307507,1.7e-05,0,11294720,5977960,0,3
2025-11-23 04:50:00,0.2608,0.1734,16.282645358634333,4.3e-05,0,9778389,6504255,6,1
2025-11-23 04:55:00,0.1974,0.1596,13.38583348524564,6.7e-05,0,7400817,5985016,7,2
2025-11-23 05:00:00,0.2297,0.1707,15.018560052652678,3.3e-05,0,8615478,6403081,4,1
2025-11-23 05:05:00,0.2232,0.1374,13.522969334533649,3.7e-05,0,8370523,5152445,3,2
2025-11-23 05:10:00,0.2591,0.1593,15.68964873186633,4.5e-05,0,9716775,5972873,6,1
2025-11-23 05:15:00,0.2492,0.2194,17.57186396434911,5.7e-05,0,9343549,8228314,7,3
2025-11-23 05:20:00,0.182,0.1677,13.116215317201688,3.8e-05,0,6826302,6289912,5,0
2025-11-23 05:25:00,0.2405,0.153,14.754967914881226,3.4e-05,0,9017134,5737833,3,2
2025-11-23 05:30:00,0.1885,0.1695,13.424655883766407,6e-05,0,7069169,6355486,6,2
2025-11-23 05:35:00,0.2548,0.1814,16.356450763091534,5.5e-05,0,9554432,6802018,2,7
2025-11-23 05:40:00,0.2371,0.1463,14.377738963634473,2.1e-05,0,8890134,5487604,2,1
2025-11-23 05:45:00,0.2199,0.1338,13.266859044840675,3.8e-05,0,8247532,5019326,4,1
2025-11-23 05:50:00,0.24,0.2001,16.505200351694775,5.5e-05,0,9000782,7504417,7,2
2025-11-23 05:55:00,0.2262,0.225,16.918787115471147,4.7e-05,0,8480639,8438147,2,6
2025-11-23 06:00:00,0.2249,0.1429,13.790404061597508,2.9e-05,0,8432790,5357613,2,2
2025-11-23 06:05:00,0.2599,0.1449,15.181882333121546,2.6e-05,0,9747057,5434825,2,2
2025-11-23 06:10:00,0.2499,0.2099,17.242997578726285,6e-06,0,9370303,7872693,1,0
2025-11-23 06:15:00,0.2681,0.1597,16.04555159751187,4.4e-05,0,10055387,5990163,4,3
2025-11-23 06:20:00,0.3005,0.1807,18.04344710925012,2.8e-05,0,11268801,6774645,3,2
2025-11-23 06:25:00,0.2473,0.214,17.30164398219542,2.9e-05,0,9274965,8026678,3,2
2025-11-23 06:30:00,0.1948,0.1681,13.60839964999032,2.2e-05,0,7306228,6302171,2,1
2025-11-23 06:35:00,0.2656,0.2034,17.5888890383833,3.4e-05,0,9960004,7628884,4,2
2025-11-23 06:40:00,0.302,0.1537,17.088784084564928,2.9e-05,0,11324776,5764007,4,1
2025-11-23 06:45:00,0.2589,0.1648,15.886356202760998,3.1e-05,0,9707968,6178387,3,2
2025-11-23 06:50:00,0.1918,0.158,13.118532816189475,1.5e-05,0,7193127,5925405,0,2
2025-11-23 06:55:00,0.2452,0.0954,12.770915384101578,5.5e-05,0,9194184,3576731,5,2
2025-11-23 07:00:00,0.2254,0.0682,11.009083904292009,4.5e-05,0,8452224,2556859,2,3
2025-11-23 07:05:00,0.2292,0.154,14.370827511621634,2.8e-05,0,8596683,5774143,3,1
2025-11-23 07:10:00,0.246,0.1312,14.14652399082954,2.1e-05,0,9225227,4921296,2,1
2025-11-23 07:15:00,0.2342,0.1805,15.552093289925148,3.9e-05,0,8783934,6768158,5,1
2025-11-23 07:20:00,0.2359,0.1964,16.21185131180846,4.3e-05,0,8846400,7365450,4,3
2025-11-23 07:25:00,0.1943,0.1897,14.400852456184648,3.5e-05,0,7286029,7114822,3,2
2025-11-23 07:30:00,0.2871,0.1698,17.133754377126706,6e-06,0,10767914,6365839,1,0
2025-11-23 07:35:00,0.2092,0.1274,12.62292057572113,5.5e-05,0,7844686,4778234,5,2
2025-11-23 07:40:00,0.2792,0.1461,15.949567717910837,5.6e-05,0,10469247,5480319,2,7
2025-11-23 07:45:00,0.2458,0.194,16.492264090233533,1.8e-05,0,9218582,7273681,2,1
2025-11-23 07:50:00,0.2728,0.171,16.643537122174035,2.4e-05,0,10230431,6413105,2,2
2025-11-23 07:55:00,0.1941,0.2035,14.910128965647107,2.7e-05,0,7277195,7632933,3,1
2025-11-23 08:00:00,0.2148,0.1285,12.875377206954298,3.9e-05,0,8055906,4819471,2,3
2025-11-23 08:05:00,0.2354,0.1333,13.826614745259876,5.8e-05,0,8829351,4997263,6,2
2025-11-23 08:10:00,0.2168,0.1559,13.974417475238113,2.9e-05,0,8129533,5844884,2,2
2025-11-23 08:15:00,0.2307,0.1789,15.359138735771005,3.9e-05,0,8649404,6709733,5,1
2025-11-23 08:20:00,0.2002,0.0955,11.089530159138365,4.5e-05,0,7506957,3582573,5,0
2025-11-23 08:25:00,0.2385,0.1196,13.42807626858155,3e-05,0,8942778,4485298,2,2
2025-11-23 08:30:00,0.2329,0.1835,15.616052832541175,3.8e-05,0,8734138,6881914,4,2
2025-11-23 08:35:00,0.2319,0.1216,13.255823415699307,3e-05,0,8697229,4558593,3,1
2025-11-23 08:40:00,0.2169,0.1961,15.489603156765034,4.5e-05,0,8135101,7354501,2,5
2025-11-23 08:45:00,0.2546,0.1586,15.494980199307117,2.6e-05,0,9546370,5948609,3,1
2025-11-23 08:50:00,0.2591,0.1648,15.897747557964315,6.3e-05,0,9717557,6180190,7,3
2025-11-23 08:55:00,0.2045,0.1436,13.052020336267352,6.1e-05,0,7667369,5384651,4,4
2025-11-23 09:00:00,0.2772,0.1926,17.618114909673206,1.1e-05,0,10395094,7223020,1,1
2025-11-23 09:05:00,0.2125,0.1864,14.958897467226953,3.3e-05,0,7968893,6990003,3,2
2025-11-23 09:10:00,0.2011,0.1801,14.298440570035876,3.5e-05,0,7542847,6755592,4,1
2025-11-23 09:15:00,0.239,0.1454,14.414591479667637,3.5e-05,0,8963695,5450896,2,3
2025-11-23 09:20:00,0.2294,0.1615,14.656873739644364,4.1e-05,0,8601276,6055596,6,0
2025-11-23 09:25:00,0.2964,0.1503,16.752877683426508,1.8e-05,0,11115796,5637080,1,2
2025-11-23 09:30:00,0.1876,0.1343,12.07278218124034,8.3e-05,0,7035694,5037088,7,3
2025-11-23 09:35:00,0.1987,0.1323,12.409526315370718,5.6e-05,0,7449801,4959724,3,4
2025-11-23 09:40:00,0.2267,0.1888,15.5780934817705,3.2e-05,0,8499734,7078359,2,3
2025-11-23 09:45:00,0.2308,0.1618,14.722702770732385,5.4e-05,0,8654674,6068028,6,2
2025-11-23 09:50:00,0.219,0.1944,15.49954748609991,2.6e-05,0,8210859,7288688,2,2
2025-11-23 09:55:00,0.2812,0.1533,16.29382230812244,3.7e-05,0,10545365,5748457,3,3
2025-11-23 10:00:00,0.2092,0.1446,13.267621396304191,5.3e-05,0,7843799,5423822,7,0
2025-11-23 10:05:00,0.2125,0.1764,14.582411015502291,4.1e-05,0,7969180,6613230,2,4
2025-11-23 10:10:00,0.1905,0.1149,11.45212707245881,2.6e-05,0,7142506,4309621,2,1
2025-11-23 10:15:00,0.2996,0.1032,15.103305354794522,3.3e-05,0,11235113,3868191,4,1
2025-11-23 10:20:00,0.2483,0.1468,14.816157050121308,7e-06,0,9310408,5505748,1,0
2025-11-23 10:25:00,0.1946,0.1492,12.89115608656676,3.9e-05,0,7296554,5594601,3,2
2025-11-23 10:30:00,0.2846,0.1793,17.397657510755252,2.9e-05,0,10673381,6724275,3,2
2025-11-23 10:35:00,0.2897,0.153,16.601661508096395,4.8e-05,0,10863664,5737996,3,5
2025-11-23 10:40:00,0.2471,0.1515,14.94643093566074,2.7e-05,0,9264595,5681835,1,3
2025-11-23 10:45:00,0.2204,0.165,14.456136142423636,1.4e-05,0,8266760,6189375,1,1
2025-11-23 10:50:00,0.1923,0.1048,11.142782829313704,4.5e-05,0,7211366,3931416,4,1
2025-11-23 10:55:00,0.2027,0.1496,13.214071659128862,4.5e-05,0,7602835,5611236,5,1
2025-11-23 11:00:00,0.197,0.1666,13.636450090243018,1.5e-05,0,7387749,6248701,0,2
2025-11-23 11:05:00,0.2313,0.1824,15.51241609743537,3.2e-05,0,8672697,6839718,2,3
2025-11-23 11:10:00,0.2351,0.1634,14.942507728938883,2.7e-05,0,8815502,6127004,2,2
2025-11-23 11:15:00,0.2255,0.1338,13.470396187366026,4.5e-05,0,8454465,5015930,4,2
2025-11-23 11:20:00,0.242,0.175,15.637054754935004,1.3e-05,0,9075076,6561978,0,2
2025-11-23 11:25:00,0.2887,0.125,15.513974531139748,1.3e-05,0,10825136,4688838,2,0
2025-11-23 11:30:00,0.2588,0.1234,14.334239051973809,3.5e-05,0,9706186,4628052,3,2
2025-11-23 11:35:00,0.1356,0.1698,11.45198791024397,3.5e-05,0,5084156,6367831,3,1
2025-11-23 11:40:00,0.2114,0.1951,15.242918858840454,5.2e-05,0,7926686,7316232,4,4
2025-11-23 11:45:00,0.2916,0.1154,15.263111773474106,3.3e-05,0,10936519,4326592,2,3
2025-11-23 11:50:00,0.2086,0.177,14.459698953914474,3.5e-05,0,7821155,6638543,2,3
2025-11-23 11:55:00,0.2823,0.1747,17.136242082780875,2.9e-05,0,10585519,6550722,3,2
2025-11-23 12:00:00,0.2518,0.1961,16.79489778215463,3.6e-05,0,9442774,7352123,3,3
2025-11-23 12:05:00,0.2676,0.1922,17.2441006668613,4.6e-05,0,10035385,7208715,5,3
2025-11-23 12:10:00,0.2144,0.1004,11.80301710682669,6.8e-05,0,8038348,3764668,5,3
2025-11-23 12:15:00,0.2169,0.1524,13.850052752177852,4.3e-05,0,8133362,5716689,5,1
2025-11-23 12:20:00,0.1346,0.1393,10.2707531661219,2.9e-05,0,5048826,5221926,3,0
2025-11-23 12:25:00,0.2829,0.1489,16.19353016930366,1.2e-05,0,10609224,5584306,1,1
2025-11-23 12:30:00,0.2868,0.1382,15.936311679357848,4.4e-05,0,10753761,5182549,4,3
2025-11-23 12:35:00,0.1977,0.2146,15.457848257582032,2.6e-05,0,7411904,8045943,3,1
2025-11-23 12:40:00,0.2028,0.1478,13.1466377753989,7.6e-05,0,7605378,5541259,8,2
2025-11-23 12:45:00,0.2694,0.2296,18.712888271864617,3.7e-05,0,10102337,8610550,5,2
