timestamp,ifInOctets_bytes,ifOutOctets_bytes,ifInErrors,ifOutErrors,utilization_pct,label_anomaly,debit_rx_mbps,debit_tx_mbps,error_rate_pct,anomaly_flag,anomaly_score,rule_alarm,rule_detail
2025-11-21 18:45:00,9626993,4754566,2,4,14.381559731251937,0,0.2567,0.1268,4.2e-05,1,0.24345379181164756,False,
2025-11-21 18:50:00,8454303,6570625,2,1,15.02492901057319,0,0.2254,0.1752,2e-05,1,0.2604426782368511,False,
2025-11-21 18:55:00,6666120,6091341,3,1,12.7574617262545,0,0.1778,0.1624,3.1e-05,1,0.23859883746413652,False,
2025-11-21 19:00:00,10129570,6651442,1,4,16.781013237084668,0,0.2701,0.1774,3e-05,1,0.2572232711424955,False,
2025-11-21 19:05:00,7898367,5684176,3,1,13.582543852320144,0,0.2106,0.1516,2.9e-05,1,0.26139983294455926,False,
2025-11-21 19:10:00,7563748,5145506,1,3,12.709254955481445,0,0.2017,0.1372,3.1e-05,1,0.24466748791589815,False,
2025-11-21 19:15:00,8535003,6465264,0,5,15.000267847703588,0,0.2276,0.1724,3.3e-05,1,0.2694609804739143,False,
2025-11-21 19:20:00,8195993,7100767,4,3,15.296761072908504,0,0.2186,0.1894,4.6e-05,1,0.2462465810754298,False,
2025-11-21 19:25:00,8522954,6219451,2,0,14.74240625765228,0,0.2273,0.1659,1.4e-05,1,0.23490915147979236,False,
2025-11-21 19:30:00,9887075,6950121,5,1,16.83719668141197,0,0.2637,0.1853,3.6e-05,1,0.26207609567761125,False,
2025-11-21 19:35:00,8711039,7730329,5,1,16.441369166112043,0,0.2323,0.2061,3.6e-05,1,0.24203771919221267,False,
2025-11-21 19:40:00,7151990,6124439,2,3,13.27643080940118,0,0.1907,0.1633,3.8e-05,1,0.2476431645869116,False,
2025-11-21 19:45:00,11231642,6805621,5,3,18.03726392925931,0,0.2995,0.1815,4.4e-05,1,0.20140759580688672,False,
2025-11-21 19:50:00,11516216,5812776,6,2,17.32899321558154,0,0.3071,0.155,4.6e-05,1,0.19566488500926965,False,
2025-11-21 19:55:00,7656388,5421459,2,4,13.07784771804648,0,0.2042,0.1446,4.6e-05,1,0.24080887966526515,False,
2025-11-21 20:00:00,5148811,4458870,4,2,9.607682700830413,0,0.1373,0.1189,6.2e-05,1,0.05677459759427417,False,
2025-11-21 20:05:00,9570732,6902336,3,2,16.473068621477463,0,0.2552,0.1841,3e-05,1,0.2655461907977672,False,
2025-11-21 20:10:00,8126053,4120343,1,1,12.246396869958946,0,0.2167,0.1099,1.6e-05,1,0.1842442834557847,False,
2025-11-21 20:15:00,9106249,6013782,2,2,15.120031392618367,0,0.2428,0.1604,2.6e-05,1,0.2748458567462215,False,
2025-11-21 20:20:00,7993374,5495041,2,1,13.488416062829176,0,0.2132,0.1465,2.2e-05,1,0.25509241079494566,False,
2025-11-21 20:25:00,11105026,5302031,2,3,16.407058353502197,0,0.2961,0.1414,3e-05,1,0.24180779072625086,False,
2025-11-21 20:30:00,7823176,5729145,2,1,13.552322020646908,0,0.2086,0.1528,2.2e-05,1,0.2520648658460577,False,
2025-11-21 20:35:00,9834390,6016847,2,3,15.8512372868026,0,0.2623,0.1604,3.2e-05,1,0.26603355787624866,False,
2025-11-21 20:40:00,9905665,5889978,2,4,15.795643607213398,0,0.2642,0.1571,3.8e-05,1,0.2597228346471789,False,
2025-11-21 20:45:00,11238682,6919368,3,2,18.15805097891493,0,0.2997,0.1845,2.8e-05,1,0.22046965067562724,False,
2025-11-21 20:50:00,8729142,6226727,2,2,14.955869614224644,0,0.2328,0.166,2.7e-05,1,0.2680928741907059,False,
2025-11-21 20:55:00,8033813,4718089,5,0,12.751902600227966,0,0.2142,0.1258,3.9e-05,1,0.24137786713277648,False,
2025-11-21 21:00:00,8317543,5580619,3,1,13.898163676997113,0,0.2218,0.1488,2.9e-05,1,0.26382534014248565,False,
2025-11-21 21:05:00,10757035,6531194,1,3,17.288229264134706,0,0.2869,0.1742,2.3e-05,1,0.24316375605256235,False,
2025-11-21 21:10:00,11076640,3411905,3,2,14.48854573337297,0,0.2954,0.091,3.5e-05,1,0.19195524339484582,False,
2025-11-21 21:15:00,11733161,5534409,3,0,17.267571505316624,0,0.3129,0.1476,1.7e-05,1,0.19938563787039604,False,
2025-11-21 21:20:00,8382313,7190839,2,1,15.573153114067898,0,0.2235,0.1918,1.9e-05,1,0.25386103679099603,False,
2025-11-21 21:25:00,9016030,6545584,1,4,15.561615054300654,0,0.2404,0.1745,3.2e-05,1,0.2740650737991269,False,
2025-11-21 21:30:00,9672293,4809019,4,3,14.481313573619367,0,0.2579,0.1282,4.8e-05,1,0.23998642014310956,False,
2025-11-21 21:35:00,9164152,5674286,5,1,14.838438925943557,0,0.2444,0.1513,4e-05,1,0.26727588554602977,False,
2025-11-21 21:40:00,11237377,5113972,3,1,16.35135005724194,0,0.2997,0.1364,2.4e-05,1,0.23523490412299392,False,
2025-11-21 21:45:00,11029823,5755646,4,2,16.78547045503491,0,0.2941,0.1535,3.6e-05,1,0.24400065154622852,False,
2025-11-21 21:50:00,10403372,7618081,2,1,18.02145443522957,0,0.2774,0.2031,1.7e-05,1,0.20827241374924266,False,
2025-11-21 21:55:00,8756734,4931969,2,0,13.688704385767617,0,0.2335,0.1315,1.5e-05,1,0.22297738137010564,False,
2025-11-21 22:00:00,8588068,5387216,3,2,13.97528475423556,0,0.229,0.1437,3.6e-05,1,0.2642223747768938,False,
2025-11-21 22:05:00,8807782,5256706,2,2,14.064489882709774,0,0.2349,0.1402,2.8e-05,1,0.2610603887997559,False,
2025-11-21 22:10:00,9608486,6822550,1,2,16.431037337299365,0,0.2562,0.1819,1.8e-05,1,0.2558898644689227,False,
2025-11-21 22:15:00,11679329,6244418,3,4,17.923747842278477,0,0.3114,0.1665,3.9e-05,1,0.1935027574865758,False,
2025-11-21 22:20:00,10235539,8769161,6,3,19.004701149450653,0,0.2729,0.2338,4.7e-05,1,0.12810914469711399,False,
2025-11-21 22:25:00,7523399,6523436,5,2,14.046836632278104,0,0.2006,0.174,5e-05,1,0.24101179832106612,False,
2025-11-21 22:30:00,7894234,5060226,1,2,12.954461741053718,0,0.2105,0.1349,2.3e-05,1,0.2430283469047007,False,
2025-11-21 22:35:00,34217221,32731860,9,3,14.478805302669256,1,0.9125,0.8728,1.8e-05,-1,-0.021706252782446867,False,
2025-11-21 22:40:00,36724808,32351930,15,1,16.606462021774718,1,0.9793,0.8627,2.3e-05,-1,-0.02296279024915271,False,
2025-11-21 22:45:00,35847521,30966947,14,2,14.344191923689026,1,0.9559,0.8258,2.4e-05,-1,-0.012129185400322151,False,
2025-11-21 22:50:00,36222286,32245052,7,2,15.99706135143802,1,0.9659,0.8599,1.3e-05,-1,-0.03781076456363819,False,
2025-11-21 22:55:00,34000297,32965873,8,4,14.49589426977986,1,0.9067,0.8791,1.8e-05,-1,-0.02215744956383403,False,
2025-11-21 23:00:00,32610487,34578786,13,2,14.718997579573486,1,0.8696,0.9221,2.2e-05,-1,-0.036095302525890216,False,
2025-11-21 23:05:00,34317112,31089887,8,3,12.936722315649382,1,0.9151,0.8291,1.7e-05,-1,-0.02941306015293299,False,
2025-11-21 23:10:00,35559779,32816603,6,1,15.906106687272953,1,0.9483,0.8751,1e-05,-1,-0.03417443467759984,False,
2025-11-21 23:15:00,36624441,32376883,16,2,16.53104798901853,1,0.9767,0.8634,2.6e-05,-1,-0.02870841859808637,False,
2025-11-21 23:20:00,35504367,32002912,13,0,15.03700258682079,1,0.9468,0.8534,1.9e-05,-1,-0.017763108228293745,False,
2025-11-21 23:25:00,35985461,33150039,21,2,16.665223446958272,1,0.9596,0.884,3.3e-05,-1,-0.03649694931522918,False,
2025-11-21 23:30:00,34059858,35417738,11,0,17.00732014974375,1,0.9083,0.9445,1.6e-05,-1,-0.051417126374067035,False,
2025-11-21 23:35:00,34201483,33874989,14,2,15.606195410701073,1,0.912,0.9033,2.4e-05,-1,-0.030050043111645386,False,
2025-11-21 23:40:00,34835931,33506276,12,3,15.871930681891309,1,0.929,0.8935,2.2e-05,-1,-0.019468457119462657,False,
2025-11-21 23:45:00,34045271,32446350,7,1,14.02134558616346,1,0.9079,0.8652,1.2e-05,-1,-0.027666862916242096,False,
2025-11-21 23:50:00,35217718,31555884,13,4,14.303325916825004,1,0.9391,0.8415,2.5e-05,-1,-0.015248517454026,False,
2025-11-21 23:55:00,35150022,32300102,13,2,14.979848151341407,1,0.9373,0.8613,2.2e-05,-1,-0.008788627628377177,False,
2025-11-22 00:00:00,32991672,32037912,8,1,12.559308350695996,1,0.8798,0.8543,1.4e-05,-1,-0.047348259702212014,False,
2025-11-22 00:05:00,36959412,33462551,16,4,17.9516874601697,1,0.9856,0.8923,2.8e-05,-1,-0.045825176535032486,False,
2025-11-22 00:10:00,33286831,32885325,11,0,13.701879852646057,1,0.8876,0.8769,1.7e-05,-1,-0.025756250229677646,False,
2025-11-22 00:15:00,36190827,32332871,16,1,16.053421944672156,1,0.9651,0.8622,2.5e-05,-1,-0.02717139248485312,False,
2025-11-22 00:20:00,33716625,32583177,14,1,13.829525635143424,1,0.8991,0.8689,2.3e-05,-1,-0.011531882505118829,False,
2025-11-22 00:25:00,34854579,32858901,13,1,15.243204447827866,1,0.9295,0.8762,2.1e-05,-1,-0.011736842278064819,False,
2025-11-22 00:30:00,34534822,33324061,15,1,15.388607518501466,1,0.9209,0.8886,2.4e-05,-1,-0.023231938602038982,False,
2025-11-22 00:35:00,31789789,33547135,7,1,12.86664767622086,1,0.8477,0.8946,1.2e-05,-1,-0.04791260104373862,False,
2025-11-22 00:40:00,35161003,30720043,12,3,13.41076961035923,1,0.9376,0.8192,2.3e-05,-1,-0.010789979350033119,False,
2025-11-22 00:45:00,32868974,30049846,15,1,10.448543968475391,1,0.8765,0.8013,2.5e-05,-1,-0.070344965306113,False,
2025-11-22 00:50:00,30667390,33743773,8,3,11.94088699976519,1,0.8178,0.8998,1.7e-05,-1,-0.06096817092341089,False,
2025-11-22 00:55:00,36555587,33473656,13,0,17.558966671871556,1,0.9748,0.8926,1.9e-05,-1,-0.04223915403521428,False,
2025-11-22 01:00:00,33583883,34085361,11,4,15.198967341349135,1,0.8956,0.9089,2.2e-05,-1,-0.02443925139709202,False,
2025-11-22 01:05:00,31742098,32776706,17,2,12.048528539224527,1,0.8465,0.874,2.9e-05,-1,-0.05467215171062312,False,
2025-11-22 01:10:00,38830392,31403507,15,3,17.76362266631807,1,1.0355,0.8374,2.6e-05,-1,-0.03976618145706767,False,
2025-11-22 01:15:00,36191688,34264287,13,2,17.98569920832099,1,0.9651,0.9137,2.1e-05,-1,-0.045228102775023094,False,
2025-11-22 01:20:00,34105167,32012155,9,3,13.647045974400871,1,0.9095,0.8537,1.8e-05,-1,-0.017562861371844485,False,
2025-11-22 01:25:00,33455950,33381161,8,2,14.36683532743884,1,0.8922,0.8902,1.5e-05,-1,-0.03293676463367634,False,
2025-11-22 01:30:00,35443960,32566254,11,0,15.53993841962859,1,0.9452,0.8684,1.6e-05,-1,-0.030459581964047744,False,
2025-11-22 01:35:00,5424390,4806589,1,2,10.230980150627396,0,0.1447,0.1282,2.9e-05,1,0.11537193854906391,False,
2025-11-22 01:40:00,7377589,6958359,1,2,14.335948942029416,0,0.1967,0.1856,2.1e-05,1,0.24439441501113307,False,
2025-11-22 01:45:00,8151654,6694141,2,2,14.84579639401984,0,0.2174,0.1785,2.7e-05,1,0.2706676436229345,False,
2025-11-22 01:50:00,9372608,5812235,2,2,15.184843821556152,0,0.2499,0.155,2.6e-05,1,0.27023050520248765,False,
2025-11-22 01:55:00,10784919,5301111,5,1,16.086030683256165,0,0.2876,0.1414,3.7e-05,1,0.2475607288812578,False,
2025-11-22 02:00:00,9480335,5031069,4,1,14.511404589639534,0,0.2528,0.1342,3.4e-05,1,0.26298879652872476,False,
2025-11-22 02:05:00,9523185,4888863,1,2,14.412048933485629,0,0.254,0.1304,2.1e-05,1,0.24434040865669143,False,
2025-11-22 02:10:00,7670255,6324397,1,2,13.994652914398689,0,0.2045,0.1687,2.1e-05,1,0.25099256699678535,False,
2025-11-22 02:15:00,8384281,5101346,4,2,13.48562862349493,0,0.2236,0.136,4.4e-05,1,0.2528325532266298,False,
2025-11-22 02:20:00,11288101,5794865,4,2,17.082967722540012,0,0.301,0.1545,3.5e-05,1,0.22626714271899173,False,
2025-11-22 02:25:00,9583447,6039868,5,0,15.623316515768282,0,0.2556,0.1611,3.2e-05,1,0.27108078787816736,False,
2025-11-22 02:30:00,8356174,5417607,2,2,13.773782000479924,0,0.2228,0.1445,2.9e-05,1,0.2601835669811557,False,
2025-11-22 02:35:00,9679428,6277942,7,1,15.957371238414424,0,0.2581,0.1674,5e-05,1,0.23788605632872922,False,
2025-11-22 02:40:00,8103156,5955196,1,1,14.058352742797458,0,0.2161,0.1588,1.4e-05,1,0.23772923060710588,False,
2025-11-22 02:45:00,9340445,5233883,2,3,14.5743294204532,0,0.2491,0.1396,3.4e-05,1,0.2635318233170215,False,
2025-11-22 02:50:00,8033792,7118352,3,2,15.152144628150031,0,0.2142,0.1898,3.3e-05,1,0.2642073640769853,False,
2025-11-22 02:55:00,12054911,5830735,2,2,17.885647407975235,0,0.3215,0.1555,2.2e-05,1,0.19762898188430755,False,
2025-11-22 03:00:00,7102124,5219963,3,3,12.3220879359816,0,0.1894,0.1392,4.9e-05,1,0.22515199337662084,False,
2025-11-22 03:05:00,8865457,5584198,5,0,14.449656432883314,0,0.2364,0.1489,3.5e-05,1,0.2701019438073265,False,
2025-11-22 03:10:00,9338658,5531338,3,5,14.869996744976074,0,0.249,0.1475,5.4e-05,1,0.2382535876245564,False,
2025-11-22 03:15:00,11207034,6501940,5,0,17.708975298386022,0,0.2989,0.1734,2.8e-05,1,0.23572663982621195,False,
2025-11-22 03:20:00,7040155,6455839,1,5,13.495994973529758,0,0.1877,0.1722,4.4e-05,1,0.2314238820446013,False,
2025-11-22 03:25:00,8118594,6470399,2,1,14.588994008839046,0,0.2165,0.1725,2.1e-05,1,0.25914509048442624,False,
2025-11-22 03:30:00,9065071,6779632,2,1,15.844703565358612,0,0.2417,0.1808,1.9e-05,1,0.26540930591836454,False,
2025-11-22 03:35:00,10639938,4119169,2,2,14.75910773574494,0,0.2837,0.1098,2.7e-05,1,0.22301433283117839,False,
2025-11-22 03:40:00,13109091,6608572,5,1,19.717663978967146,0,0.3496,0.1762,3e-05,1,0.11061581415172672,False,
2025-11-22 03:45:00,8051837,7192016,2,3,15.243853970131276,0,0.2147,0.1918,3.3e-05,1,0.2618238229564993,False,
2025-11-22 03:50:00,8664857,4489511,2,0,13.154369483712632,0,0.2311,0.1197,1.5e-05,1,0.19607019582072355,False,
2025-11-22 03:55:00,12432408,6351983,2,3,18.78439267391517,0,0.3315,0.1694,2.7e-05,1,0.15387679868301063,False,
2025-11-22 04:00:00,9208050,5739864,4,1,14.947914404772987,0,0.2455,0.1531,3.3e-05,1,0.2744576549127877,False,
2025-11-22 04:05:00,7445332,7137803,5,1,14.583135728097613,0,0.1985,0.1903,4.1e-05,1,0.24547155528135228,False,
2025-11-22 04:10:00,9922086,6111370,4,1,16.03345672845247,0,0.2646,0.163,3.1e-05,1,0.2664544306975907,False,
2025-11-22 04:15:00,9192430,6196096,6,3,15.38852628139752,0,0.2451,0.1652,5.8e-05,1,0.23114634691501879,False,
2025-11-22 04:20:00,7701665,5823307,1,3,13.524973312974716,0,0.2054,0.1553,3e-05,1,0.25950631168914856,False,
2025-11-22 04:25:00,10194180,6237644,3,0,16.431825531354846,0,0.2718,0.1663,1.8e-05,1,0.2483053660207737,False,
2025-11-22 04:30:00,10007378,6978790,2,0,16.986168645450565,0,0.2669,0.1861,1.2e-05,1,0.22222871011894707,False,
2025-11-22 04:35:00,8340935,5194109,4,1,13.535045666918514,0,0.2224,0.1385,3.7e-05,1,0.25466397764496274,False,
2025-11-22 04:40:00,10944965,5702850,4,3,16.64781670275709,0,0.2919,0.1521,4.2e-05,1,0.23326212965063392,False,
2025-11-22 04:45:00,6695446,4378574,4,3,11.074020546700918,0,0.1785,0.1168,6.3e-05,1,0.13589597311106638,False,
2025-11-22 04:50:00,8793715,4906785,1,2,13.700500646158954,0,0.2345,0.1308,2.2e-05,1,0.2490600397462313,False,
2025-11-22 04:55:00,9108929,5253703,5,3,14.36263265623172,0,0.2429,0.1401,5.6e-05,1,0.23235866502416752,False,
2025-11-22 05:00:00,11362455,5867453,1,2,17.229908932040573,0,0.303,0.1565,1.7e-05,1,0.2134292390275872,False,
2025-11-22 05:05:00,7850846,7290966,2,2,15.1418124178285,0,0.2094,0.1944,2.6e-05,1,0.25856291624966815,False,
2025-11-22 05:10:00,9876258,4691370,1,1,14.567628967078956,0,0.2634,0.1251,1.4e-05,1,0.20307168360919536,False,
2025-11-22 05:15:00,9944544,4398379,4,3,14.342924811357872,0,0.2652,0.1173,4.9e-05,1,0.21811672047602787,False,
2025-11-22 05:20:00,10423730,5337478,5,2,15.7612089253392,0,0.278,0.1423,4.4e-05,1,0.23843871795594873,False,
2025-11-22 05:25:00,10075694,4804934,3,0,14.88062880312962,0,0.2687,0.1281,2e-05,1,0.24299751868199193,False,
2025-11-22 05:30:00,9843561,5722614,1,6,15.566176407991676,0,0.2625,0.1526,4.5e-05,1,0.2532249086820486,False,
2025-11-22 05:35:00,8424454,4423407,3,3,12.847861930248602,0,0.2247,0.118,4.7e-05,1,0.23152578643593086,False,
2025-11-22 05:40:00,10107829,4565039,4,0,14.672868962607168,0,0.2695,0.1217,2.7e-05,1,0.2501475774183429,False,
2025-11-22 05:45:00,10294302,6636477,0,1,16.930780312655212,0,0.2745,0.177,6e-06,1,0.20475534456406896,False,
2025-11-22 05:50:00,11135493,5786428,7,3,16.92192226072519,0,0.2969,0.1543,5.9e-05,1,0.176160704818414,False,
2025-11-22 05:55:00,7325291,5977173,2,3,13.302465213549736,0,0.1953,0.1594,3.8e-05,1,0.25009306200318693,False,
2025-11-22 06:00:00,7997564,6360326,4,1,14.357891878688722,0,0.2133,0.1696,3.5e-05,1,0.2631679262561608,False,
2025-11-22 06:05:00,9501376,5018558,3,1,14.519935453451138,0,0.2534,0.1338,2.8e-05,1,0.26239010177806926,False,
2025-11-22 06:10:00,9650832,7489942,3,6,17.14077466489793,0,0.2574,0.1997,5.3e-05,1,0.2075346931895259,False,
2025-11-22 06:15:00,9756799,8099723,5,3,17.856522470671102,0,0.2602,0.216,4.5e-05,1,0.18671872191109884,False,
2025-11-22 06:20:00,7729570,7419278,4,0,15.148849075174816,0,0.2061,0.1978,2.6e-05,1,0.2571372907050402,False,
2025-11-22 06:25:00,7709516,4948185,5,0,12.65770252063695,0,0.2056,0.132,4e-05,1,0.24075480207241573,False,
2025-11-22 06:30:00,8997135,4791675,3,3,13.788811477547489,0,0.2399,0.1278,4.4e-05,1,0.24366158254164294,False,
2025-11-22 06:35:00,12010732,8800446,7,0,20.811178549218734,0,0.3203,0.2347,3.4e-05,1,0.08166183027451512,False,
2025-11-22 06:40:00,7942902,4187037,4,0,12.129939559787964,0,0.2118,0.1117,3.3e-05,1,0.2133216037270308,False,
2025-11-22 06:45:00,6628128,6527468,1,1,13.155597049936157,0,0.1768,0.1741,1.5e-05,1,0.20039993789840055,False,
2025-11-22 06:50:00,8956583,6389628,3,1,15.34621200376737,0,0.2388,0.1704,2.6e-05,1,0.27069122223546876,False,
2025-11-22 06:55:00,9252870,3674546,3,1,12.927416781626198,0,0.2467,0.098,3.1e-05,1,0.21070288991466568,False,
2025-11-22 07:00:00,9972578,5495384,2,2,15.46796292206494,0,0.2659,0.1465,2.6e-05,1,0.2614956607919876,False,
2025-11-22 07:05:00,5216723,7161702,3,5,12.378425838955488,0,0.1391,0.191,6.5e-05,1,0.13136266794872054,False,
2025-11-22 07:10:00,5553199,7134349,2,3,12.687549009288883,0,0.1481,0.1902,3.9e-05,1,0.1853578157973938,False,
2025-11-22 07:15:00,10718444,2744512,5,2,13.462956115574224,0,0.2858,0.0732,5.2e-05,1,0.15277613308228039,False,
2025-11-22 07:20:00,7238122,7275981,3,2,14.514103164364204,0,0.193,0.194,3.4e-05,1,0.24799059100421728,False,
2025-11-22 07:25:00,10668454,5388161,3,4,16.056616039451814,0,0.2845,0.1437,4.4e-05,1,0.23866558003059452,False,
2025-11-22 07:30:00,8638002,6724514,3,3,15.362517622721228,0,0.2303,0.1793,3.9e-05,1,0.26011802411216833,False,
2025-11-22 07:35:00,9078711,6672840,0,3,15.751551852678311,0,0.2421,0.1779,1.9e-05,1,0.26675172730890745,False,
2025-11-22 07:40:00,7526888,6208620,0,3,13.735509419830327,0,0.2007,0.1656,2.2e-05,1,0.24500430663710865,False,
2025-11-22 07:45:00,9083622,5163125,5,3,14.24674805827338,0,0.2422,0.1377,5.6e-05,1,0.23142950171081972,False,
2025-11-22 07:50:00,5640052,6225024,3,2,11.86507745895218,0,0.1504,0.166,4.2e-05,1,0.18303677784969746,False,
2025-11-22 07:55:00,8538501,3498154,3,1,12.036655448114166,0,0.2277,0.0933,3.3e-05,1,0.1872731213824011,False,
2025-11-22 08:00:00,9330303,6249397,1,0,15.5797010946536,0,0.2488,0.1667,6e-06,1,0.21491911557350651,False,
2025-11-22 08:05:00,9757171,8050085,3,1,17.8072564267335,0,0.2602,0.2147,2.2e-05,1,0.20456010816903225,False,
2025-11-22 08:10:00,8166866,4938151,4,1,13.105018222515508,0,0.2178,0.1317,3.8e-05,1,0.24784305656827949,False,
2025-11-22 08:15:00,10007993,6700245,2,2,16.70823942578378,0,0.2669,0.1787,2.4e-05,1,0.26137521016372156,False,
2025-11-22 08:20:00,11819622,6316446,0,3,18.136068979712658,0,0.3152,0.1684,1.7e-05,1,0.17932739590177055,False,
2025-11-22 08:25:00,9539272,3509674,1,1,13.048947000337272,0,0.2544,0.0936,1.5e-05,1,0.15612809724777904,False,
2025-11-22 08:30:00,7791545,6972743,0,0,14.764288999449434,0,0.2078,0.1859,0.0,1,0.17144931328068025,False,
2025-11-22 08:35:00,9219112,7145575,1,2,16.364687955146113,0,0.2458,0.1905,1.8e-05,1,0.25182461933310885,False,
2025-11-22 08:40:00,7941272,6666177,3,2,14.60745063065759,0,0.2118,0.1778,3.4e-05,1,0.26376852116891886,False,
2025-11-22 08:45:00,11476805,5532473,2,2,17.009278884645237,0,0.306,0.1475,2.4e-05,1,0.22259344431564831,False,
2025-11-22 08:50:00,8963338,5620766,3,0,14.584104979792537,0,0.239,0.1499,2.1e-05,1,0.26045793803535966,False,
2025-11-22 08:55:00,8063896,5911340,7,1,13.97523673033623,0,0.215,0.1576,5.7e-05,1,0.24033877904496653,False,
2025-11-22 09:00:00,7619033,6724928,5,1,14.34396239864979,0,0.2032,0.1793,4.2e-05,1,0.2488180037992918,False,
2025-11-22 09:05:00,6401483,5883004,2,1,12.284487979163076,0,0.1707,0.1569,2.4e-05,1,0.21598005106158458,False,
2025-11-22 09:10:00,9945245,5213386,5,4,15.158631833291151,0,0.2652,0.139,5.9e-05,1,0.21414777621910114,False,
2025-11-22 09:15:00,6967966,5288620,4,1,12.256587348741435,0,0.1858,0.141,4.1e-05,1,0.2338562474985078,False,
2025-11-22 09:20:00,9680679,5452401,4,1,15.133081285879255,0,0.2582,0.1454,3.3e-05,1,0.26617987849287333,False,
2025-11-22 09:25:00,10587866,5210506,0,1,15.798373438137778,0,0.2823,0.1389,6e-06,1,0.1844535606435922,False,
2025-11-22 09:30:00,9307826,7079905,2,3,16.387732033448994,0,0.2482,0.1888,3.1e-05,1,0.2662376369765591,False,
2025-11-22 09:35:00,8341834,5710879,3,2,14.05271373523576,0,0.2224,0.1523,3.6e-05,1,0.2662763428982686,False,
2025-11-22 09:40:00,11272415,5165758,2,4,16.438173445824024,0,0.3006,0.1378,3.7e-05,1,0.23085444840213515,False,
2025-11-22 09:45:00,9096829,7826173,4,0,16.923003073639574,0,0.2426,0.2087,2.4e-05,1,0.23683354521523847,False,
2025-11-22 09:50:00,9721585,5991103,6,4,15.712689283628633,0,0.2592,0.1598,6.4e-05,1,0.20416291898910244,False,
2025-11-22 09:55:00,8655138,7235011,2,5,15.890149414229183,0,0.2308,0.1929,4.4e-05,1,0.23853836278309132,False,
2025-11-22 10:00:00,11896043,4636552,5,1,16.532596609270506,0,0.3172,0.1236,3.6e-05,1,0.20201919933158796,False,
2025-11-22 10:05:00,9091450,5694351,1,1,14.78580115176999,0,0.2424,0.1518,1.4e-05,1,0.2371047165681644,False,
2025-11-22 10:10:00,9895704,7520603,2,4,17.416308226116534,0,0.2639,0.2005,3.4e-05,1,0.239131440727599,False,
2025-11-22 10:15:00,10610192,4571962,1,0,15.18215547278122,0,0.2829,0.1219,7e-06,1,0.17782243239216733,False,
2025-11-22 10:20:00,7047777,6030757,0,0,13.07853449903795,0,0.1879,0.1608,0.0,1,0.12408475713216816,False,
2025-11-22 10:25:00,9039355,7836479,5,2,16.875834986303218,0,0.241,0.209,4.1e-05,1,0.22570704862438384,False,
2025-11-22 10:30:00,11952868,3113069,6,1,15.065937949970138,0,0.3187,0.083,4.6e-05,1,0.1461352805010821,False,
2025-11-22 10:35:00,6173051,6928623,2,5,13.10167467443383,0,0.1646,0.1848,5.3e-05,1,0.19734202689146524,False,
2025-11-22 10:40:00,8327738,5247691,2,2,13.575429617280935,0,0.2221,0.1399,2.9e-05,1,0.2580354312958379,False,
2025-11-22 10:45:00,10326498,5680575,7,4,16.00707409772546,0,0.2754,0.1515,6.9e-05,1,0.16500826376978162,False,
2025-11-22 10:50:00,9660868,8971805,1,1,18.63267336447109,0,0.2576,0.2392,1.1e-05,1,0.11009969682357956,False,
2025-11-22 10:55:00,10180288,5854860,5,1,16.03514956482719,0,0.2715,0.1561,3.7e-05,1,0.250562337076588,False,
2025-11-22 11:00:00,8105394,5047338,6,4,13.152732507357776,0,0.2161,0.1346,7.6e-05,1,0.14826268111739332,False,
2025-11-22 11:05:00,9071244,8590895,4,1,17.66214036187341,0,0.2419,0.2291,2.8e-05,1,0.19076645425692207,False,
2025-11-22 11:10:00,9289345,5630041,3,2,14.91938713407546,0,0.2477,0.1501,3.4e-05,1,0.27143607586125995,False,
2025-11-22 11:15:00,9762007,4593067,2,4,14.355074878013417,0,0.2603,0.1225,4.2e-05,1,0.23740860626837978,False,
2025-11-22 11:20:00,7039513,4701102,2,2,11.740615602018847,0,0.1877,0.1254,3.4e-05,1,0.20659123502857912,False,
2025-11-22 11:25:00,8487331,6475882,1,2,14.963214093105387,0,0.2263,0.1727,2e-05,1,0.26129432590627166,False,
2025-11-22 11:30:00,9014592,7036464,3,3,16.05105735669019,0,0.2404,0.1876,3.7e-05,1,0.26735855638178596,False,
2025-11-22 11:35:00,6394392,4759786,2,2,11.154178641679984,0,0.1705,0.1269,3.6e-05,1,0.1857710788994365,False,
2025-11-22 11:40:00,10434723,6175229,0,4,16.609953732017743,0,0.2783,0.1647,2.4e-05,1,0.25539679370972235,False,
2025-11-22 11:45:00,6271637,6856702,1,3,13.128340093516186,0,0.1672,0.1828,3e-05,1,0.20894436486315254,False,
2025-11-22 11:50:00,9289836,4038301,2,1,13.328138104862695,0,0.2477,0.1077,2.3e-05,1,0.22014107437632802,False,
2025-11-22 11:55:00,11041363,5056536,2,1,16.09790057822103,0,0.2944,0.1348,1.9e-05,1,0.22155607525246618,False,
2025-11-22 12:00:00,10451129,5165674,3,4,15.616804730765502,0,0.2787,0.1378,4.5e-05,1,0.23819481968953982,False,
2025-11-22 12:05:00,8953608,6322834,2,1,15.27644215675446,0,0.2388,0.1686,2e-05,1,0.2647672077755918,False,
2025-11-22 12:10:00,7576623,7958116,4,1,15.534739978431976,0,0.202,0.2122,3.2e-05,1,0.23365776173673586,False,
